"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"4349",2008-10-04,15,9,3,6,4,2,100,72,42,1021,1019,1015,10,10,10,27,14,NA,0,5,"",237
"4350",2008-10-05,16,13,10,14,9,5,88,79,62,1015,1009,1004,10,10,10,40,27,69,0,6,"Rain",208
"4351",2008-10-06,18,16,14,14,12,10,88,79,59,1017,1014,1009,10,10,10,27,19,NA,0,6,"",226
"4352",2008-10-07,22,18,14,15,13,11,100,83,53,1016,1012,1009,10,9,3,21,13,NA,0,6,"Rain",190
"4353",2008-10-08,16,13,11,13,11,8,100,81,59,1025,1018,1012,10,10,10,19,10,NA,0,6,"Rain",317
"4354",2008-10-09,16,12,8,10,8,6,100,78,52,1034,1030,1025,10,10,10,19,10,NA,0,2,"",15
"4355",2008-10-10,20,12,5,12,8,4,100,83,56,1034,1032,1030,10,10,10,11,3,NA,0,2,"Fog",160
"4356",2008-10-11,19,12,6,13,11,6,100,90,68,1030,1028,1027,10,4,0,11,5,NA,0,5,"Fog",101
"4357",2008-10-12,22,14,7,13,11,7,100,84,53,1027,1025,1023,10,5,0,14,2,NA,0,3,"Fog",159
"4358",2008-10-13,25,18,12,16,13,10,100,78,50,1023,1020,1019,10,10,10,24,5,NA,0,1,"",217
"4359",2008-10-14,18,16,13,12,11,9,94,73,56,1024,1022,1021,10,10,10,14,6,NA,0,6,"",249
"4360",2008-10-15,17,14,13,15,12,11,100,85,77,1021,1018,1016,10,9,3,26,14,40,0,6,"Rain",225
"4361",2008-10-16,15,10,6,12,8,4,94,80,51,1020,1017,1015,10,6,1,26,11,NA,0,5,"Rain",277
"4362",2008-10-17,15,9,3,8,4,2,100,80,42,1022,1021,1020,10,10,10,10,3,NA,0,4,"Fog",280
"4363",2008-10-18,16,9,2,7,3,1,100,78,42,1023,1021,1020,10,10,6,11,3,NA,0,2,"Fog",267
"4364",2008-10-19,16,9,2,6,4,1,100,78,42,1024,1022,1020,10,7,6,13,5,NA,0,0,"Fog",188
"4365",2008-10-20,20,12,5,12,9,4,100,77,52,1020,1015,1011,10,10,10,27,11,NA,0,4,"",196
"4366",2008-10-21,16,12,9,13,10,8,94,89,77,1018,1013,1009,10,10,5,23,14,NA,0,6,"Rain",268
"4367",2008-10-22,14,9,5,9,6,4,100,83,51,1029,1023,1019,10,10,10,14,8,NA,0,3,"",286
"4368",2008-10-23,14,7,1,7,4,1,100,80,51,1029,1027,1025,10,8,2,14,5,NA,0,3,"Fog",190
"4369",2008-10-24,13,9,5,8,5,2,93,78,58,1029,1025,1023,10,10,10,11,5,NA,0,6,"",193
"4370",2008-10-25,12,9,7,10,9,6,100,91,82,1033,1031,1030,10,7,2,13,5,NA,0,6,"Fog",103
"4371",2008-10-26,15,10,5,11,8,5,100,87,67,1030,1023,1016,10,6,0,24,10,NA,0,6,"Fog",205
"4372",2008-10-27,14,10,6,12,8,5,100,87,63,1014,1011,1009,10,9,6,19,13,35,0,5,"Rain",281
"4373",2008-10-28,11,7,2,6,3,1,100,83,54,1013,1011,1010,10,10,10,13,8,NA,0,4,"",278
"4374",2008-10-29,5,2,-1,4,2,-1,100,97,93,1010,1007,1001,10,4,0,11,3,NA,0,5,"Fog",165
"4375",2008-10-30,6,3,2,4,3,2,100,92,76,1001,995,992,10,8,1,26,13,NA,0,6,"Rain",116
"4376",2008-10-31,9,7,5,7,6,4,100,95,87,1004,1001,996,10,7,4,21,14,NA,0,6,"Rain",31
"4377",2008-11-01,11,9,8,10,8,4,100,89,71,1008,1001,998,10,8,5,27,18,NA,0,6,"Rain",104
"4378",2008-11-02,12,9,6,7,6,5,93,82,67,1014,1011,1009,10,10,10,24,16,NA,0,5,"",115
"4379",2008-11-03,17,12,7,11,8,6,100,84,59,1013,1010,1007,10,9,6,21,10,NA,0,3,"Fog-Rain",50
"4380",2008-11-04,17,10,3,10,7,2,100,80,55,1017,1014,1011,10,10,10,27,6,NA,0,0,"Fog",24
"4381",2008-11-05,12,10,8,8,8,7,93,88,72,1014,1012,1009,10,7,4,34,23,48,0,7,"Rain",16
"4382",2008-11-06,10,9,8,9,8,8,100,96,93,1014,1014,1013,8,4,0,14,8,NA,0,6,"Fog",149
"4383",2008-11-07,12,9,6,10,8,5,100,92,87,1017,1013,1012,10,7,3,19,11,NA,0,6,"Rain",197
"4384",2008-11-08,12,8,4,9,7,4,100,89,77,1019,1017,1015,10,10,10,29,13,50,0,5,"Rain",184
"4385",2008-11-09,13,11,10,11,9,7,94,86,72,1020,1017,1014,10,10,7,37,24,60,0,6,"Rain",213
"4386",2008-11-10,15,13,12,12,11,10,88,83,72,1018,1015,1010,10,10,7,40,31,63,0,6,"Rain",204
"4387",2008-11-11,14,11,8,11,8,6,93,82,67,1017,1013,1006,10,10,6,40,26,61,0,5,"Rain",223
"4388",2008-11-12,10,7,4,7,6,3,100,90,76,1023,1019,1016,10,9,5,16,10,NA,0,5,"",241
"4389",2008-11-13,12,7,2,7,4,2,100,88,54,1028,1026,1023,10,9,7,11,6,NA,0,3,"Fog",266
"4390",2008-11-14,10,8,5,9,7,4,100,94,87,1029,1028,1027,10,6,2,11,6,NA,0,6,"",194
"4391",2008-11-15,11,10,10,10,9,9,100,95,94,1031,1030,1029,10,8,3,11,6,NA,0,6,"",257
"4392",2008-11-16,13,12,11,11,10,9,94,90,77,1032,1031,1030,10,10,5,14,10,NA,0,6,"Rain",288
"4393",2008-11-17,11,8,5,10,4,2,94,79,58,1033,1030,1022,10,10,3,16,10,NA,0,6,"",90
"4394",2008-11-18,12,9,6,10,8,3,100,92,81,1022,1016,1014,10,8,4,24,11,NA,0,6,"Rain",253
"4395",2008-11-19,11,7,4,8,7,3,100,87,76,1024,1022,1021,10,10,10,19,11,NA,0,5,"Fog",265
"4396",2008-11-20,12,10,8,10,8,7,94,90,82,1021,1020,1018,10,10,8,21,13,NA,0,6,"",250
"4397",2008-11-21,11,8,5,10,6,-1,100,78,53,1018,1014,1012,10,9,3,37,19,55,0,6,"Rain",294
"4398",2008-11-22,7,3,0,3,-2,-5,93,64,43,1016,1015,1014,10,10,10,27,19,45,0,3,"",313
"4399",2008-11-23,7,1,-4,6,-1,-5,100,87,70,1016,1005,991,10,8,3,27,13,53,0,5,"Rain-Snow",235
"4400",2008-11-24,8,4,0,4,2,-1,93,88,71,1007,995,991,10,10,6,29,13,47,0,5,"Rain",272
"4401",2008-11-25,7,2,-2,3,1,-4,93,84,71,1024,1015,1007,10,10,10,21,13,NA,0,4,"",340
"4402",2008-11-26,7,3,1,4,3,1,100,90,81,1029,1027,1024,10,10,8,14,10,NA,0,4,"",330
"4403",2008-11-27,4,2,0,2,1,0,100,92,81,1027,1021,1014,10,7,1,21,10,NA,0,5,"Fog",184
"4404",2008-11-28,3,1,0,1,0,-1,100,91,81,1013,1004,997,10,7,3,19,13,NA,0,6,"",174
"4405",2008-11-29,6,3,0,3,1,-1,100,90,76,997,993,989,10,8,4,16,10,NA,0,6,"Rain",116
"4406",2008-11-30,6,3,0,4,2,0,100,94,87,993,989,986,10,6,2,19,11,NA,0,6,"Rain-Snow",150
"4407",2008-12-01,6,4,3,5,3,2,100,93,81,1007,999,993,10,8,5,24,11,NA,0,6,"Rain",292
"4408",2008-12-02,7,3,-1,4,1,-2,100,85,66,1012,1009,1003,10,10,10,27,16,47,0,5,"Rain",243
"4409",2008-12-03,8,3,-2,7,3,-2,100,94,81,1005,1000,995,10,9,3,26,19,50,0,5,"Rain",243
"4410",2008-12-04,10,4,-2,8,3,-3,100,93,82,1005,994,987,10,8,3,29,13,53,0,5,"Fog-Rain",212
"4411",2008-12-05,8,7,5,6,4,3,93,88,81,1001,991,987,10,10,9,37,19,60,0,5,"Rain",234
"4412",2008-12-06,9,7,3,5,4,1,93,85,71,1020,1010,1001,10,10,10,23,16,NA,0,6,"Rain",280
"4413",2008-12-07,5,3,1,4,2,0,100,94,93,1029,1026,1021,10,7,0,13,8,NA,0,6,"Fog",29
"4414",2008-12-08,2,1,1,1,1,0,100,95,87,1029,1025,1018,10,6,0,13,8,NA,0,6,"Fog",119
"4415",2008-12-09,3,1,0,3,0,-1,100,92,87,1018,1017,1016,10,9,1,14,8,NA,0,5,"Snow",273
"4416",2008-12-10,4,1,-2,2,1,-2,100,87,81,1018,1016,1014,10,10,9,21,11,NA,0,6,"",315
"4417",2008-12-11,5,1,-3,1,-2,-4,100,91,70,1015,1013,1012,10,7,0,14,8,NA,0,4,"Fog",219
"4418",2008-12-12,0,-1,-2,-1,-2,-3,100,96,87,1019,1017,1015,10,5,1,16,10,NA,0,7,"Fog",194
"4419",2008-12-13,4,0,-3,3,-2,-5,100,90,70,1014,1000,992,10,9,6,26,16,42,0,6,"Rain",153
"4420",2008-12-14,5,4,3,4,3,1,100,93,81,1002,996,993,10,5,0,19,10,NA,0,7,"Fog-Rain",61
"4421",2008-12-15,3,2,1,2,1,-1,100,92,87,1017,1011,1002,9,5,3,21,11,NA,0,7,"",10
"4422",2008-12-16,1,0,0,1,0,-1,100,97,93,1017,1015,1014,4,2,0,16,11,NA,0,8,"Fog",354
"4423",2008-12-17,6,2,-1,6,2,-2,100,96,87,1020,1015,1013,10,4,1,19,8,NA,0,8,"Fog-Rain",264
"4424",2008-12-18,8,4,0,7,4,-1,100,97,93,1023,1022,1020,10,7,2,16,8,NA,0,6,"Fog",231
"4425",2008-12-19,9,7,4,7,5,2,93,85,71,1030,1027,1023,10,9,3,21,14,39,0,4,"",267
"4426",2008-12-20,11,8,5,9,6,4,94,89,82,1033,1030,1028,10,10,9,19,13,NA,0,6,"",228
"4427",2008-12-21,10,9,9,8,7,6,93,85,82,1037,1035,1033,10,10,10,19,13,NA,0,6,"",253
"4428",2008-12-22,10,9,8,8,7,6,93,88,82,1037,1036,1035,10,7,1,11,8,NA,0,6,"",262
"4429",2008-12-23,10,7,4,9,6,2,100,90,76,1036,1035,1035,10,5,2,21,8,NA,0,5,"",48
"4430",2008-12-24,7,3,0,5,3,-1,100,91,76,1035,1033,1031,10,7,1,19,8,NA,0,4,"Fog",30
"4431",2008-12-25,7,6,4,4,2,1,87,79,70,1031,1029,1028,10,9,5,26,18,NA,0,6,"",41
"4432",2008-12-26,4,2,0,1,-4,-6,87,67,49,1030,1029,1028,10,10,10,35,24,53,0,1,"",45
"4433",2008-12-27,2,-1,-3,-4,-5,-6,80,73,64,1031,1029,1028,10,10,10,24,18,NA,0,1,"",48
"4434",2008-12-28,1,-2,-4,-5,-6,-6,86,77,60,1028,1025,1023,10,10,10,23,18,NA,0,1,"",55
"4435",2008-12-29,2,-1,-4,-4,-5,-7,86,79,65,1028,1026,1025,9,8,7,14,10,NA,0,0,"",61
"4436",2008-12-30,1,-1,-2,-1,-2,-5,93,88,75,1028,1027,1026,8,5,3,14,10,NA,0,6,"Rain",39
"4437",2008-12-31,3,1,0,1,0,-1,93,90,81,1027,1026,1025,5,3,2,11,8,NA,0,7,"",342
"4438",2009-01-01,2,0,-2,1,-1,-3,100,95,87,1028,1027,1027,4,3,1,14,6,NA,0,7,"Fog",44
"4439",2009-01-02,2,-1,-3,-1,-3,-3,100,88,75,1027,1026,1025,10,6,1,23,11,NA,0,6,"Fog-Snow",38
"4440",2009-01-03,2,-1,-4,-2,-4,-5,93,83,65,1026,1026,1024,10,8,5,23,18,NA,0,2,"",43
"4441",2009-01-04,0,-3,-7,-5,-6,-8,100,83,64,1026,1024,1020,8,5,4,11,5,NA,0,2,"",323
"4442",2009-01-05,0,-1,-2,-1,-3,-6,100,87,74,1020,1017,1015,10,5,1,23,10,NA,0,6,"Fog-Snow",175
"4443",2009-01-06,-1,-6,-9,-2,-7,-12,93,85,73,1022,1021,1020,10,8,4,23,16,NA,0,5,"",24
"4444",2009-01-07,0,-6,-12,-1,-9,-14,93,75,43,1026,1023,1022,10,8,4,21,11,NA,0,6,"Fog",10
"4445",2009-01-08,1,-2,-4,0,-4,-9,100,82,65,1027,1026,1025,8,5,4,23,16,NA,0,4,"",41
"4446",2009-01-09,-1,-6,-9,-7,-8,-11,86,78,64,1028,1027,1026,9,6,5,11,6,NA,0,0,"",56
"4447",2009-01-10,1,-4,-10,-5,-8,-11,100,84,60,1030,1028,1027,7,5,3,8,3,NA,0,0,"",127
"4448",2009-01-11,3,-3,-9,-3,-7,-11,100,83,60,1032,1030,1029,8,4,2,11,5,NA,0,0,"Fog",178
"4449",2009-01-12,5,1,-3,1,-2,-5,93,81,75,1028,1023,1018,10,7,4,19,11,NA,0,7,"Rain",189
"4450",2009-01-13,6,4,3,3,1,0,93,82,66,1018,1015,1013,10,9,3,16,11,NA,0,6,"Rain",197
"4451",2009-01-14,4,3,3,4,3,1,100,93,87,1018,1016,1015,10,6,0,16,8,NA,0,7,"Fog-Rain",220
"4452",2009-01-15,6,2,-1,1,0,-2,100,85,66,1018,1017,1016,10,10,10,16,10,NA,0,4,"",127
"4453",2009-01-16,6,2,-1,4,1,-1,100,88,76,1020,1019,1018,10,8,3,16,10,NA,0,6,"",175
"4454",2009-01-17,8,7,5,7,6,4,100,94,87,1019,1017,1012,10,6,0,27,13,48,0,6,"Fog-Rain",200
"4455",2009-01-18,8,6,4,7,4,2,93,84,66,1010,1004,999,10,10,3,35,26,58,0,5,"Rain",221
"4456",2009-01-19,12,8,4,9,5,2,100,83,62,1006,992,987,10,9,2,42,23,63,0,5,"Rain",208
"4457",2009-01-20,6,3,1,3,1,0,100,87,75,1001,996,992,10,10,2,24,16,NA,0,4,"",202
"4458",2009-01-21,3,2,1,2,2,1,100,97,87,1009,1006,1001,10,6,1,16,10,NA,0,7,"Fog",202
"4459",2009-01-22,8,4,2,8,4,1,100,96,87,1008,997,988,10,7,3,32,21,53,0,7,"Rain",189
"4460",2009-01-23,12,7,3,11,6,1,100,85,66,990,981,971,10,8,3,48,27,93,0,5,"Rain",238
"4461",2009-01-24,7,3,1,2,1,-1,100,86,66,1000,990,982,10,10,10,24,10,39,0,6,"",349
"4462",2009-01-25,7,3,1,4,2,0,100,85,66,1000,994,991,10,10,8,24,14,NA,0,6,"Rain",168
"4463",2009-01-26,5,4,3,5,3,3,100,95,87,1008,1000,994,10,9,2,11,8,NA,0,6,"",210
"4464",2009-01-27,6,3,0,3,2,0,100,92,81,1017,1013,1008,10,9,1,14,10,NA,0,5,"Fog",296
"4465",2009-01-28,4,1,-2,2,1,-2,100,90,70,1017,1016,1016,10,8,0,14,6,NA,0,6,"Fog",158
"4466",2009-01-29,4,1,-2,-1,-2,-2,100,91,70,1019,1018,1017,9,4,0,13,8,NA,0,7,"Fog",98
"4467",2009-01-30,4,0,-3,-1,-2,-5,100,84,70,1019,1016,1013,9,6,4,26,10,NA,0,NA,"",90
"4468",2009-01-31,4,1,-1,-1,-2,-5,87,77,65,1013,1011,1009,9,8,7,27,19,NA,0,NA,"",88
"4469",2009-02-01,2,-1,-4,-5,-6,-7,86,70,56,1009,1004,999,10,10,10,29,19,NA,0,4,"",52
"4470",2009-02-02,5,1,-2,5,0,-5,100,94,69,998,993,990,10,4,1,19,13,NA,0,7,"Fog-Rain-Snow",56
"4471",2009-02-03,3,-1,-4,-1,-3,-5,100,86,56,1002,1000,996,10,6,4,13,8,NA,0,5,"",222
"4472",2009-02-04,3,-2,-7,2,-2,-8,100,95,87,1000,995,991,10,6,3,13,3,NA,0,5,"Fog-Rain-Snow",103
"4473",2009-02-05,11,7,3,6,4,2,100,86,67,992,991,990,10,10,9,26,10,NA,0,6,"Rain",172
"4474",2009-02-06,11,6,2,5,3,1,100,84,62,992,989,988,10,10,10,19,6,NA,0,5,"Rain",164
"4475",2009-02-07,4,2,0,3,1,-2,100,93,75,1001,993,989,10,9,2,24,10,48,0,5,"Fog-Snow",295
"4476",2009-02-08,7,2,-3,1,-1,-3,100,88,61,1008,1006,1001,10,9,4,19,11,NA,0,5,"Rain-Snow",234
"4477",2009-02-09,11,6,1,10,5,0,100,96,88,1007,1002,989,10,6,2,37,18,61,0,7,"Rain-Snow",198
"4478",2009-02-10,11,6,2,9,3,0,93,86,71,1014,999,981,10,9,6,55,37,100,0,5,"Rain",265
"4479",2009-02-11,7,2,-2,3,1,-2,100,86,66,1018,1017,1015,10,10,10,19,11,NA,0,4,"",278
"4480",2009-02-12,5,3,0,3,-1,-2,93,78,61,1025,1022,1018,10,10,10,24,14,39,0,5,"Rain",334
"4481",2009-02-13,3,1,0,2,1,-2,100,95,87,1024,1021,1019,10,5,1,19,11,NA,0,7,"Fog-Snow",283
"4482",2009-02-14,4,1,-1,1,-2,-5,100,80,60,1030,1026,1023,10,10,8,23,13,NA,0,4,"",18
"4483",2009-02-15,6,1,-4,-1,-3,-5,100,77,46,1031,1029,1028,10,10,10,11,5,NA,0,6,"",270
"4484",2009-02-16,9,6,3,5,3,-2,93,84,70,1028,1026,1025,10,9,4,21,11,26,0,6,"Rain",292
"4485",2009-02-17,10,7,4,7,6,4,100,88,71,1025,1024,1023,10,8,2,29,16,NA,0,6,"Rain",309
"4486",2009-02-18,8,4,2,8,3,-3,100,89,70,1025,1025,1024,10,9,2,19,13,NA,0,6,"",46
"4487",2009-02-19,8,2,-4,0,-3,-7,100,69,37,1030,1028,1026,10,10,10,10,5,NA,0,5,"",218
"4488",2009-02-20,10,8,5,5,3,0,87,80,66,1032,1031,1030,10,9,7,11,8,29,0,6,"",300
"4489",2009-02-21,9,7,4,5,4,2,93,83,66,1033,1032,1032,10,8,3,11,6,32,0,6,"",301
"4490",2009-02-22,9,6,3,7,5,2,93,88,76,1032,1028,1026,10,8,3,21,11,NA,0,6,"Rain",284
"4491",2009-02-23,8,7,6,6,5,4,100,86,76,1026,1024,1022,10,10,10,16,10,NA,0,6,"Rain",317
"4492",2009-02-24,7,6,5,6,3,0,100,79,66,1029,1026,1023,10,9,4,16,11,NA,0,6,"",23
"4493",2009-02-25,11,4,-1,2,0,-2,100,73,47,1031,1030,1029,10,10,9,10,5,NA,0,5,"",225
"4494",2009-02-26,9,4,0,5,3,-1,100,86,71,1028,1026,1024,10,8,5,16,8,NA,0,5,"",258
"4495",2009-02-27,8,4,1,6,3,1,100,93,81,1024,1023,1020,10,8,0,13,8,NA,0,5,"Fog",250
"4496",2009-02-28,14,7,1,8,4,1,100,86,63,1020,1015,1009,8,2,0,16,5,NA,0,4,"Fog",106
"4497",2009-03-01,13,8,4,7,6,4,100,86,63,1012,1009,1007,10,9,3,21,8,32,0,6,"Fog",214
"4498",2009-03-02,12,7,2,6,3,-1,100,77,41,1019,1016,1012,10,8,4,19,10,37,0,4,"",294
"4499",2009-03-03,12,6,0,3,1,-1,100,73,50,1019,1012,1000,10,10,10,26,10,47,0,3,"",211
"4500",2009-03-04,7,3,1,5,2,0,100,83,61,999,988,985,10,9,6,39,23,66,0,5,"Rain",216
"4501",2009-03-05,6,2,-1,2,1,-1,100,92,70,999,991,987,10,6,0,19,8,NA,0,5,"Fog",238
"4502",2009-03-06,10,6,0,2,0,-3,93,71,40,1011,1005,999,10,10,10,26,16,NA,0,2,"",317
"4503",2009-03-07,11,4,-1,6,3,-2,100,83,67,1015,1014,1011,10,10,10,14,8,NA,0,5,"",217
"4504",2009-03-08,10,8,5,9,6,1,100,84,54,1014,1010,1008,10,9,5,34,18,60,0,5,"Rain",242
"4505",2009-03-09,10,7,3,5,2,0,87,75,50,1019,1016,1010,10,10,10,32,21,58,0,3,"Rain",259
"4506",2009-03-10,12,8,5,8,4,1,100,81,58,1019,1014,1010,10,10,3,37,19,61,0,6,"Rain",247
"4507",2009-03-11,12,6,1,6,2,0,100,72,44,1027,1024,1018,10,10,8,16,10,NA,0,6,"Rain",300
"4508",2009-03-12,13,9,5,9,6,1,100,79,70,1026,1025,1023,10,9,2,21,10,NA,0,6,"",243
"4509",2009-03-13,13,9,6,7,4,4,87,75,54,1024,1022,1019,10,10,10,14,8,NA,0,6,"",230
"4510",2009-03-14,13,8,4,9,5,2,100,77,54,1025,1019,1017,10,10,10,24,8,NA,0,6,"",269
"4511",2009-03-15,14,8,3,5,3,2,93,69,47,1033,1030,1025,10,10,10,19,10,NA,0,4,"",321
"4512",2009-03-16,15,9,4,5,4,3,93,72,51,1034,1032,1031,NA,NA,NA,19,8,NA,0,NA,"",46
"4513",2009-03-17,16,9,3,6,4,2,100,73,45,1033,1032,1031,10,8,5,23,6,NA,0,NA,"Fog",36
"4514",2009-03-18,17,11,6,6,2,-4,82,56,30,1032,1029,1026,9,5,5,21,14,NA,0,NA,"",56
"4515",2009-03-19,16,9,3,3,-3,-8,66,43,19,1027,1025,1023,NA,NA,NA,26,11,NA,0,NA,"",25
"4516",2009-03-20,12,7,3,1,-3,-7,75,50,30,1030,1029,1027,NA,NA,NA,24,16,NA,0,NA,"",70
"4517",2009-03-21,12,4,-2,-4,-6,-8,74,44,24,1030,1029,1027,NA,NA,NA,14,6,NA,0,NA,"",33
"4518",2009-03-22,10,5,0,4,1,-4,93,77,56,1031,1030,1028,10,8,2,24,11,NA,0,5,"",313
"4519",2009-03-23,15,8,2,7,3,1,93,75,39,1029,1021,1012,10,8,4,37,16,58,0,5,"Rain",272
"4520",2009-03-24,10,7,2,3,0,-2,87,65,43,1019,1016,1013,10,10,10,32,23,53,0,4,"",313
"4521",2009-03-25,12,7,3,6,3,0,93,75,54,1017,1009,1005,10,9,4,37,19,58,0,6,"Rain",256
"4522",2009-03-26,10,8,6,7,5,3,87,82,71,1012,1010,1006,10,10,8,32,21,53,0,5,"Rain",244
"4523",2009-03-27,11,8,6,8,4,2,93,73,54,1006,1003,998,10,10,7,32,19,50,0,5,"Rain",237
"4524",2009-03-28,11,7,3,6,3,1,93,79,54,1008,1000,994,10,10,4,32,19,52,0,5,"Rain",260
"4525",2009-03-29,10,6,2,3,1,-2,93,73,46,1016,1012,1008,10,10,10,21,11,NA,0,3,"",4
"4526",2009-03-30,12,7,2,0,-2,-4,81,57,35,1023,1020,1016,10,10,10,19,10,NA,0,3,"",35
"4527",2009-03-31,14,8,3,2,-1,-2,75,55,33,1023,1021,1018,10,10,10,27,13,NA,0,1,"",29
"4528",2009-04-01,17,11,5,3,1,-1,76,53,31,1018,1016,1014,9,8,6,32,21,NA,0,NA,"",29
"4529",2009-04-02,19,13,7,8,6,2,77,63,49,1016,1015,1014,9,8,7,19,14,39,0,NA,"",16
"4530",2009-04-03,18,12,7,10,8,6,94,74,56,1018,1016,1015,7,5,4,13,6,NA,0,6,"",261
"4531",2009-04-04,14,10,7,8,6,5,93,72,55,1023,1021,1018,10,7,4,23,10,NA,0,5,"",240
"4532",2009-04-05,16,12,8,8,7,4,93,72,48,1024,1022,1019,10,8,6,11,5,NA,0,6,"",89
"4533",2009-04-06,21,14,8,8,6,3,87,61,31,1018,1012,1006,10,8,6,23,8,NA,0,6,"",157
"4534",2009-04-07,16,13,10,11,8,2,100,75,39,1014,1011,1007,10,9,6,26,13,NA,0,5,"Rain",234
"4535",2009-04-08,13,10,7,11,8,4,94,86,66,1016,1014,1013,10,9,4,26,18,48,0,6,"Rain",204
"4536",2009-04-09,21,16,11,11,9,5,94,70,35,1016,1013,1007,10,10,6,23,16,NA,0,5,"",177
"4537",2009-04-10,20,16,12,10,8,7,82,61,43,1007,1005,1003,10,10,10,27,14,52,0,6,"Rain",174
"4538",2009-04-11,20,15,10,10,8,6,88,68,40,1012,1007,1005,10,10,10,32,8,NA,0,5,"Rain",225
"4539",2009-04-12,19,14,11,13,11,10,100,81,59,1013,1011,1010,10,9,6,19,10,NA,0,6,"Rain",351
"4540",2009-04-13,20,14,9,11,9,8,100,78,52,1013,1011,1009,10,8,3,16,11,NA,0,4,"",330
"4541",2009-04-14,20,14,9,12,10,8,100,74,49,1010,1008,1005,10,8,3,11,6,NA,0,4,"Fog-Thunderstorm",27
"4542",2009-04-15,22,17,12,13,9,4,94,67,33,1006,1004,1002,10,7,3,32,11,55,0,6,"Rain-Thunderstorm",144
"4543",2009-04-16,14,11,9,9,8,6,94,78,59,1008,1007,1006,10,10,10,19,8,NA,0,6,"Rain",232
"4544",2009-04-17,16,11,7,8,6,5,93,71,48,1012,1010,1008,10,10,10,23,11,27,0,6,"",281
"4545",2009-04-18,12,9,7,10,8,6,100,89,71,1015,1014,1012,10,7,3,16,8,32,0,6,"Rain",293
"4546",2009-04-19,17,13,10,11,8,6,100,80,48,1023,1018,1014,10,7,2,19,11,NA,0,5,"Rain",37
"4547",2009-04-20,20,14,9,9,8,6,93,69,46,1024,1023,1022,10,10,10,27,14,42,0,2,"",360
"4548",2009-04-21,20,14,9,9,7,3,93,66,40,1026,1024,1023,10,8,6,26,16,40,0,1,"",350
"4549",2009-04-22,19,13,7,8,6,5,93,63,40,1026,1025,1023,10,9,7,16,11,NA,0,3,"",354
"4550",2009-04-23,18,12,6,6,2,-3,87,52,24,1024,1023,1021,NA,NA,NA,14,6,NA,0,NA,"",37
"4551",2009-04-24,18,12,6,4,3,0,81,53,32,1021,1016,1010,NA,NA,NA,26,11,NA,0,NA,"",97
"4552",2009-04-25,13,10,8,9,6,3,93,75,58,1012,1010,1006,10,10,10,24,13,NA,0,6,"Rain",176
"4553",2009-04-26,15,12,9,9,8,7,94,81,59,1012,1009,1005,10,10,6,11,6,NA,0,6,"Rain",190
"4554",2009-04-27,16,12,7,10,7,5,94,76,52,1006,1003,999,10,10,6,32,16,52,0,5,"Rain",210
"4555",2009-04-28,13,8,4,8,6,4,100,85,58,1003,1002,1000,10,10,7,21,10,NA,0,5,"Rain-Thunderstorm",182
"4556",2009-04-29,14,10,7,8,7,5,100,82,58,1016,1009,1002,10,10,9,19,8,NA,0,6,"Rain",293
"4557",2009-04-30,18,11,4,9,6,3,100,74,42,1019,1017,1016,10,8,0,13,5,29,0,2,"Fog",170
"4558",2009-05-01,21,13,5,10,7,4,100,69,37,1028,1023,1020,10,10,10,24,6,34,0,2,"",313
"4559",2009-05-02,18,12,6,12,8,4,93,75,63,1031,1029,1028,10,10,10,16,10,NA,0,4,"",316
"4560",2009-05-03,15,11,8,10,8,4,100,77,59,1029,1027,1026,10,10,10,19,10,32,0,5,"",304
"4561",2009-05-04,16,10,5,7,3,-1,93,61,31,1028,1027,1026,10,10,10,21,10,32,0,5,"",329
"4562",2009-05-05,17,12,7,11,8,3,87,75,58,1027,1026,1024,10,10,10,23,13,NA,0,6,"",271
"4563",2009-05-06,17,12,8,10,8,6,88,73,59,1024,1022,1020,10,10,10,24,13,NA,0,6,"",274
"4564",2009-05-07,24,14,6,15,10,6,100,73,44,1020,1016,1012,10,10,10,13,5,NA,0,3,"Fog-Rain-Thunderstorm",200
"4565",2009-05-08,19,16,12,15,9,5,94,73,49,1020,1016,1012,10,10,10,23,11,NA,0,5,"",271
"4566",2009-05-09,16,13,10,13,9,4,100,78,58,1020,1017,1015,10,10,10,14,5,NA,0,5,"Rain",134
"4567",2009-05-10,20,15,10,15,12,9,100,85,64,1018,1016,1014,10,9,3,19,6,NA,0,6,"Fog-Rain",89
"4568",2009-05-11,16,14,14,14,13,12,100,91,77,1015,1014,1013,10,9,6,26,10,45,0,6,"Rain",34
"4569",2009-05-12,20,16,12,15,13,11,100,85,64,1014,1012,1010,10,8,2,27,14,NA,0,4,"Rain-Thunderstorm",346
"4570",2009-05-13,23,18,14,16,14,12,94,81,60,1014,1012,1010,10,8,3,19,8,NA,0,6,"",17
