"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"2822",2004-07-27,22,16,9,13,11,9,100,70,43,1020,1019,1018,10,10,10,16,5,29,0,2,"Fog",31
"2823",2004-07-28,23,17,10,11,9,8,94,65,41,1020,1019,1018,10,10,10,21,10,39,0,1,"",36
"2824",2004-07-29,26,18,10,12,11,9,94,64,34,1018,1017,1016,10,10,10,11,6,NA,0,1,"",26
"2825",2004-07-30,29,20,12,15,13,11,94,62,33,1021,1019,1018,10,10,10,11,5,NA,0,2,"",296
"2826",2004-07-31,30,21,13,16,14,12,100,65,37,1022,1021,1019,10,10,10,8,2,NA,0,4,"Fog",312
"2827",2004-08-01,31,23,15,17,14,10,100,59,29,1020,1018,1016,10,10,10,13,3,NA,0,1,"Fog",259
"2828",2004-08-02,31,23,15,17,13,6,94,59,21,1017,1015,1013,10,9,6,14,3,NA,0,1,"",319
"2829",2004-08-03,30,22,15,17,15,13,94,67,35,1014,1012,1010,10,10,10,14,3,NA,0,4,"",304
"2830",2004-08-04,29,23,18,17,16,14,88,67,45,1013,1011,1009,10,10,10,24,6,34,0,3,"Rain",201
"2831",2004-08-05,29,23,17,17,16,15,94,71,45,1013,1011,1010,10,10,10,13,5,NA,0,4,"",232
"2832",2004-08-06,26,22,18,19,18,17,100,80,61,1016,1015,1013,10,9,7,13,6,NA,0,5,"Fog-Rain-Thunderstorm",246
"2833",2004-08-07,28,21,15,19,17,15,100,78,48,1016,1015,1013,10,7,0,26,5,42,0,4,"Fog",329
"2834",2004-08-08,30,21,13,17,15,13,100,71,35,1014,1012,1009,10,8,1,13,3,NA,0,2,"Fog",57
"2835",2004-08-09,27,20,14,19,16,13,100,76,51,1012,1012,1011,10,10,10,8,3,NA,0,6,"",352
"2836",2004-08-10,28,21,14,18,16,13,94,69,48,1014,1012,1011,10,10,8,24,6,37,0,6,"Rain",314
"2837",2004-08-11,27,22,18,19,17,14,100,77,45,1015,1014,1013,10,9,5,16,6,NA,0,5,"Rain",281
"2838",2004-08-12,30,22,15,18,16,13,100,81,43,1015,1012,1006,10,10,10,35,5,58,0,4,"Rain-Thunderstorm",272
"2839",2004-08-13,21,18,14,15,14,12,94,83,60,1017,1014,1013,10,10,8,24,8,35,0,5,"Rain-Thunderstorm",246
"2840",2004-08-14,18,16,14,14,13,11,94,80,64,1024,1020,1017,10,10,10,19,10,NA,0,6,"Rain",244
"2841",2004-08-15,24,18,13,15,13,11,100,76,47,1024,1022,1018,10,10,10,11,5,NA,0,4,"Fog",123
"2842",2004-08-16,24,17,10,18,14,10,100,84,53,1018,1015,1013,10,9,5,26,5,NA,0,6,"Fog-Rain",235
"2843",2004-08-17,21,19,17,18,17,16,100,90,73,1013,1012,1009,10,8,2,13,5,NA,0,6,"Fog-Rain",349
"2844",2004-08-18,29,22,15,17,16,13,100,75,37,1013,1011,1008,10,8,3,13,6,NA,0,3,"Fog-Rain",176
"2845",2004-08-19,21,18,16,17,15,13,100,83,68,1016,1015,1011,10,9,4,19,6,NA,0,6,"Rain",303
"2846",2004-08-20,21,18,14,16,14,10,100,83,60,1015,1014,1012,10,10,7,21,8,45,0,5,"Rain",239
"2847",2004-08-21,18,14,12,13,10,6,94,72,45,1023,1017,1014,10,10,5,27,10,42,0,5,"Rain",257
"2848",2004-08-22,21,16,12,13,11,10,94,76,52,1024,1022,1020,10,10,10,13,5,32,0,5,"",50
"2849",2004-08-23,27,18,10,14,12,9,100,66,34,1021,1019,1017,10,10,10,11,5,NA,0,6,"",240
"2850",2004-08-24,21,18,15,16,14,12,100,83,56,1019,1017,1016,10,9,6,26,8,45,0,6,"Rain-Thunderstorm",216
"2851",2004-08-25,22,18,15,14,12,10,94,73,46,1019,1016,1013,10,10,10,26,8,42,0,5,"Rain",261
"2852",2004-08-26,15,14,13,14,12,11,94,89,77,1022,1018,1014,10,9,5,16,8,NA,0,6,"Rain",236
"2853",2004-08-27,22,17,12,14,12,11,100,80,50,1022,1019,1016,10,10,10,14,5,NA,0,4,"",224
"2854",2004-08-28,23,17,11,14,12,10,100,79,53,1017,1017,1015,10,10,10,14,6,NA,0,1,"Fog",210
"2855",2004-08-29,23,18,13,16,14,12,94,81,57,1019,1017,1017,10,10,10,21,5,NA,0,5,"",247
"2856",2004-08-30,20,17,13,15,13,11,100,83,68,1019,1017,1016,10,10,10,24,8,NA,0,6,"Rain",256
"2857",2004-08-31,20,17,13,12,9,7,94,66,43,1019,1019,1018,10,10,10,11,5,NA,0,5,"",300
"2858",2004-09-01,22,16,9,11,9,8,94,70,41,1019,1018,1017,10,10,10,13,6,34,0,2,"",22
"2859",2004-09-02,26,16,7,14,11,7,100,70,36,1021,1019,1018,10,10,7,8,3,NA,0,1,"Fog",337
"2860",2004-09-03,28,19,11,17,14,11,100,76,39,1026,1024,1021,10,9,6,11,3,NA,0,4,"Fog-Thunderstorm",304
"2861",2004-09-04,27,21,15,18,16,14,100,78,45,1029,1028,1027,10,7,0,14,5,NA,0,2,"Fog",18
"2862",2004-09-05,27,20,13,14,12,10,94,67,34,1028,1025,1023,10,10,10,21,10,35,0,1,"Fog",22
"2863",2004-09-06,26,18,11,15,13,10,94,69,44,1024,1023,1022,NA,NA,NA,13,6,NA,0,NA,"",337
"2864",2004-09-07,26,18,10,15,12,10,100,69,39,1027,1025,1024,10,8,6,16,6,29,0,0,"Fog",15
"2865",2004-09-08,25,18,10,13,11,8,94,64,36,1029,1028,1027,NA,NA,NA,19,8,48,0,NA,"",40
"2866",2004-09-09,24,17,9,11,9,7,87,61,41,1028,1026,1024,NA,NA,NA,16,10,NA,0,NA,"",25
"2867",2004-09-10,27,17,8,16,11,6,93,67,45,1025,1023,1020,10,10,10,10,5,NA,0,NA,"Rain",339
"2868",2004-09-11,26,22,18,17,14,11,94,68,39,1023,1021,1019,10,9,6,16,6,NA,0,5,"Rain",224
"2869",2004-09-12,20,18,15,15,13,10,94,81,56,1021,1020,1019,10,9,4,23,8,27,0,6,"Rain",253
"2870",2004-09-13,23,17,11,14,12,10,100,75,47,1021,1017,1014,10,10,10,21,6,NA,0,3,"Fog",210
"2871",2004-09-14,20,18,15,16,14,13,100,87,73,1017,1015,1013,10,10,6,13,5,NA,0,6,"Rain",213
"2872",2004-09-15,16,13,12,15,12,11,100,90,72,1024,1020,1016,10,9,5,14,6,NA,0,6,"Rain",196
"2873",2004-09-16,17,13,9,12,9,7,100,80,52,1026,1025,1023,10,10,8,19,8,37,0,4,"Fog",35
"2874",2004-09-17,18,12,6,11,9,5,100,82,59,1025,1024,1022,10,9,7,10,5,NA,0,4,"Fog",70
"2875",2004-09-18,22,13,6,13,10,6,100,84,50,1023,1020,1018,7,2,0,13,2,NA,0,1,"Fog",236
"2876",2004-09-19,20,14,9,14,12,9,100,88,60,1021,1020,1018,10,9,5,19,6,34,0,5,"Fog-Rain",218
"2877",2004-09-20,19,16,12,14,12,9,100,82,64,1021,1019,1018,10,7,0,13,5,NA,0,5,"Fog-Rain",281
"2878",2004-09-21,16,13,10,12,9,7,94,75,63,1023,1021,1019,10,10,10,24,11,40,0,5,"Rain",266
"2879",2004-09-22,14,11,9,8,6,4,82,65,51,1024,1022,1019,10,10,10,27,13,42,0,5,"",269
"2880",2004-09-23,17,14,12,14,11,7,94,79,63,1018,1014,1009,10,10,5,27,21,53,0,6,"Rain",252
"2881",2004-09-24,15,11,7,14,8,6,100,88,67,1018,1014,1009,10,10,5,21,8,37,0,5,"Rain-Thunderstorm",240
"2882",2004-09-25,11,8,6,9,8,6,100,93,87,1023,1020,1018,10,9,5,11,3,NA,0,6,"Rain",216
"2883",2004-09-26,9,8,8,9,8,7,100,95,87,1025,1024,1022,10,8,4,11,3,NA,0,6,"Rain",202
"2884",2004-09-27,14,11,8,10,9,8,100,91,77,1025,1024,1023,10,7,1,13,5,NA,0,6,"Fog-Rain",213
"2885",2004-09-28,17,13,10,12,11,10,100,87,68,1024,1022,1020,10,10,8,10,5,NA,0,6,"Fog",179
"2886",2004-09-29,17,12,8,13,12,8,100,87,72,1020,1019,1019,10,9,2,16,5,NA,0,6,"Fog",198
"2887",2004-09-30,20,15,10,14,12,10,100,86,64,1022,1021,1020,10,8,5,8,3,NA,0,6,"Fog-Rain",346
"2888",2004-10-01,20,16,12,14,12,9,100,80,49,1023,1021,1021,10,7,1,16,5,NA,0,4,"Fog",261
"2889",2004-10-02,17,13,10,13,11,10,100,86,68,1024,1023,1022,10,10,9,13,5,NA,0,6,"Fog",256
"2890",2004-10-03,21,14,8,13,9,7,100,81,43,1026,1024,1022,10,8,0,6,3,NA,0,3,"Fog",341
"2891",2004-10-04,21,13,7,14,11,7,100,85,56,1022,1020,1018,9,4,0,13,3,NA,0,4,"Fog",195
"2892",2004-10-05,25,18,10,14,12,9,100,74,41,1020,1018,1016,9,8,6,11,5,NA,0,0,"",187
"2893",2004-10-06,20,17,14,15,13,12,94,85,64,1020,1019,1017,10,9,6,16,5,NA,0,6,"Rain",186
"2894",2004-10-07,18,14,12,13,12,11,100,89,73,1021,1019,1017,10,9,7,11,6,NA,0,6,"Rain",334
"2895",2004-10-08,21,16,12,15,13,12,100,90,68,1017,1016,1014,10,6,0,11,3,NA,0,6,"Fog-Rain-Thunderstorm",296
"2896",2004-10-09,15,13,11,14,11,10,100,93,82,1015,1014,1012,10,9,3,23,10,40,0,7,"Rain-Thunderstorm",14
"2897",2004-10-10,11,10,9,10,9,8,100,95,87,1013,1011,1009,10,8,3,14,8,37,0,6,"Rain-Thunderstorm",23
"2898",2004-10-11,9,8,8,8,7,6,93,90,87,1019,1016,1013,10,7,5,19,6,35,0,7,"",14
"2899",2004-10-12,12,10,8,9,7,6,93,86,72,1020,1019,1018,10,8,6,10,5,NA,0,7,"",17
"2900",2004-10-13,11,9,8,9,8,7,100,93,87,1020,1017,1015,8,5,3,8,5,NA,0,7,"",346
"2901",2004-10-14,16,12,8,11,9,7,100,89,68,1014,1010,1006,10,7,3,16,5,37,0,6,"Rain",297
"2902",2004-10-15,12,9,6,9,7,5,100,89,76,1006,1003,999,10,9,5,19,6,35,0,6,"Rain-Thunderstorm",191
"2903",2004-10-16,11,8,5,5,4,4,93,84,66,1005,1004,1002,10,10,5,19,8,NA,0,5,"Rain",224
"2904",2004-10-17,11,8,6,5,5,4,93,82,67,1011,1008,1004,10,10,10,26,10,40,0,6,"Rain",235
"2905",2004-10-18,15,11,7,7,6,4,93,74,55,1016,1013,1011,10,10,10,29,18,47,0,6,"Rain",262
"2906",2004-10-19,10,8,7,9,8,6,100,95,93,1013,1011,1010,10,5,2,10,3,NA,0,6,"Rain",323
"2907",2004-10-20,14,11,9,13,11,9,100,96,88,1012,1010,1008,10,4,0,11,3,NA,0,6,"Fog-Rain",264
"2908",2004-10-21,18,13,9,14,12,9,100,91,68,1021,1016,1008,10,8,0,13,5,29,0,5,"Fog-Rain-Thunderstorm",211
"2909",2004-10-22,18,12,6,13,10,6,100,92,68,1021,1020,1019,10,5,0,8,3,NA,0,3,"Fog",319
"2910",2004-10-23,20,14,8,14,11,8,100,90,64,1021,1019,1018,10,5,0,13,3,NA,0,4,"Fog",216
"2911",2004-10-24,22,13,6,13,9,6,100,85,46,1018,1016,1013,6,1,0,11,3,NA,0,5,"Fog",173
"2912",2004-10-25,19,14,9,13,11,8,100,90,64,1016,1015,1013,10,9,5,21,5,39,0,6,"Rain",214
"2913",2004-10-26,10,9,8,10,9,7,100,97,93,1015,1013,1010,10,6,2,16,6,NA,0,6,"Rain",352
"2914",2004-10-27,10,8,7,8,8,7,100,92,87,1013,1007,1003,10,9,6,10,6,NA,0,7,"Rain",1
"2915",2004-10-28,13,10,8,10,9,7,100,94,82,1004,1002,1000,8,5,3,11,5,NA,0,6,"Fog-Rain",345
"2916",2004-10-29,11,8,6,10,9,6,100,99,93,1002,1001,1001,6,2,0,10,3,NA,0,4,"Fog",343
"2917",2004-10-30,15,10,5,10,8,5,100,84,59,1014,1008,1000,10,8,1,16,6,NA,0,4,"Fog-Rain",259
"2918",2004-10-31,13,8,3,9,7,3,100,89,72,1014,1013,1010,10,8,0,19,8,48,0,6,"Fog",22
"2919",2004-11-01,11,10,9,9,8,8,100,91,87,1017,1014,1012,10,8,6,14,8,NA,0,7,"Rain",17
"2920",2004-11-02,12,9,7,9,8,7,100,92,82,1017,1016,1014,10,6,0,13,3,NA,0,6,"Fog",353
"2921",2004-11-03,14,10,7,10,9,6,100,87,77,1021,1019,1017,9,7,5,11,3,NA,0,7,"Fog",27
"2922",2004-11-04,14,11,8,11,10,8,100,93,82,1024,1022,1019,5,4,3,10,5,NA,0,6,"",132
"2923",2004-11-05,13,10,8,11,9,4,100,89,76,1027,1026,1023,10,7,3,10,6,NA,0,6,"Rain",340
"2924",2004-11-06,9,7,5,5,4,3,93,83,71,1027,1024,1022,10,10,9,11,5,NA,0,6,"",331
"2925",2004-11-07,8,4,0,5,3,0,100,91,71,1022,1020,1019,10,7,1,11,3,NA,0,6,"Fog-Rain",189
"2926",2004-11-08,7,3,1,2,1,0,100,90,61,1020,1016,1013,10,5,0,10,3,NA,0,6,"Fog",33
"2927",2004-11-09,3,1,-1,1,-2,-3,93,83,65,1012,1010,1009,10,9,7,13,6,35,0,6,"",30
"2928",2004-11-10,4,1,-1,0,-1,-2,93,84,65,1010,1009,1008,10,8,5,11,5,NA,0,5,"Rain-Snow",294
"2929",2004-11-11,5,3,1,0,0,-1,93,82,65,1020,1014,1010,8,5,3,14,6,32,0,5,"Rain-Snow",31
"2930",2004-11-12,4,3,3,2,1,0,87,83,81,1022,1021,1020,6,5,4,13,8,NA,0,7,"",309
"2931",2004-11-13,5,2,-1,3,1,-1,100,88,70,1027,1024,1019,10,6,1,11,6,NA,0,6,"Rain-Snow",5
"2932",2004-11-14,4,1,-1,0,-3,-6,100,73,52,1029,1027,1026,10,9,4,23,10,45,0,5,"Snow",36
"2933",2004-11-15,3,-1,-5,-3,-4,-5,100,82,65,1027,1026,1025,10,9,5,16,11,34,0,1,"",38
"2934",2004-11-16,5,-1,-7,-1,-3,-7,100,87,65,1031,1029,1027,8,5,0,11,2,NA,0,3,"Fog",177
"2935",2004-11-17,7,2,-2,2,0,-3,93,79,66,1031,1029,1026,10,8,5,23,8,NA,0,6,"",195
"2936",2004-11-18,9,8,7,3,2,2,76,71,66,1026,1021,1013,10,10,10,24,16,42,0,6,"",239
"2937",2004-11-19,8,3,-1,5,0,-5,93,75,49,1023,1015,1005,10,9,4,48,26,82,0,5,"Rain-Snow",270
"2938",2004-11-20,2,0,-2,0,-2,-3,100,87,75,1026,1024,1022,10,9,2,14,6,NA,0,5,"Snow",260
"2939",2004-11-21,2,-1,-4,0,-2,-5,100,95,87,1028,1027,1026,9,5,3,10,5,NA,0,5,"Rain-Snow",314
"2940",2004-11-22,11,6,2,6,4,1,93,81,66,1026,1025,1024,10,9,5,23,10,35,0,6,"Rain",221
"2941",2004-11-23,10,8,7,7,6,5,93,86,76,1029,1026,1024,10,10,8,19,11,NA,0,6,"Rain",248
"2942",2004-11-24,8,4,0,6,2,-1,93,80,57,1031,1030,1029,10,10,8,16,8,35,0,4,"",9
"2943",2004-11-25,4,1,-2,1,0,-3,100,90,81,1029,1027,1026,7,4,2,11,6,NA,0,6,"Fog",340
"2944",2004-11-26,8,2,-4,4,1,-4,100,93,76,1028,1027,1025,8,4,0,13,6,NA,0,4,"Fog-Rain",179
"2945",2004-11-27,9,4,0,6,3,-1,100,94,71,1027,1026,1024,10,5,0,11,5,NA,0,5,"Fog",220
"2946",2004-11-28,5,2,0,3,2,0,100,97,87,1023,1017,1013,6,3,0,11,3,NA,0,7,"Fog",174
"2947",2004-11-29,6,4,3,5,3,3,100,93,81,1013,1012,1011,6,4,2,13,6,32,0,6,"Rain",1
"2948",2004-11-30,5,3,1,3,2,1,100,85,76,1011,1009,1008,6,5,3,11,8,NA,0,7,"",27
"2949",2004-12-01,3,1,0,2,1,-1,100,97,93,1010,1009,1008,4,2,0,23,5,NA,0,6,"Fog-Rain",63
"2950",2004-12-02,5,2,0,2,1,0,100,95,81,1015,1011,1010,6,3,1,10,5,NA,0,6,"Fog-Rain",3
"2951",2004-12-03,6,3,2,4,3,1,100,97,87,1024,1020,1015,5,3,0,11,5,NA,0,6,"Fog-Rain",181
"2952",2004-12-04,4,3,2,3,3,2,100,94,87,1028,1027,1025,5,3,0,11,5,27,0,7,"Fog",56
"2953",2004-12-05,4,3,3,3,2,0,93,86,81,1030,1028,1027,7,5,5,13,8,26,0,8,"",58
"2954",2004-12-06,4,3,2,1,0,-1,87,81,75,1030,1028,1027,10,9,5,14,8,35,0,7,"",55
"2955",2004-12-07,3,1,0,0,0,-1,93,89,81,1028,1028,1027,7,4,4,11,8,NA,0,8,"",56
"2956",2004-12-08,1,0,0,-1,-1,-2,93,92,87,1029,1028,1027,5,4,4,16,11,NA,0,8,"",55
"2957",2004-12-09,0,0,0,-1,-1,-2,93,92,87,1027,1025,1023,5,5,4,16,11,NA,0,8,"",61
"2958",2004-12-10,1,0,-1,-1,-1,-1,100,94,87,1026,1024,1024,5,3,2,8,3,NA,0,8,"",50
"2959",2004-12-11,-1,-2,-2,-1,-2,-2,100,97,93,1027,1026,1025,4,3,2,8,5,NA,0,8,"",85
"2960",2004-12-12,0,-1,-2,-1,-2,-2,100,95,93,1029,1028,1027,3,2,2,6,3,NA,0,8,"",331
"2961",2004-12-13,2,0,-2,-1,-2,-2,100,94,81,1031,1030,1029,5,3,1,10,5,NA,0,7,"Fog",272
"2962",2004-12-14,-1,-2,-3,-2,-2,-3,100,99,93,1031,1030,1029,2,1,0,8,5,NA,0,8,"Fog-Snow",279
"2963",2004-12-15,0,-2,-3,-2,-3,-4,100,97,87,1028,1027,1025,3,1,0,8,5,NA,0,7,"Fog",247
"2964",2004-12-16,4,0,-3,3,-2,-4,100,98,87,1025,1017,1010,5,1,0,11,5,NA,0,6,"Fog",197
"2965",2004-12-17,7,6,4,4,2,-1,93,79,57,1011,1004,996,10,9,6,40,19,64,0,6,"Rain",235
"2966",2004-12-18,6,3,2,2,-2,-5,87,71,60,1015,1012,1000,10,10,10,37,21,63,0,5,"Rain-Snow",249
"2967",2004-12-19,5,2,0,3,0,-6,100,90,56,1012,1004,999,10,6,1,26,13,NA,0,6,"Rain-Snow",131
"2968",2004-12-20,0,-2,-5,-3,-6,-7,93,81,74,1020,1016,1012,10,10,10,23,14,NA,0,3,"",27
"2969",2004-12-21,0,-2,-4,-3,-4,-7,93,87,75,1025,1022,1020,10,10,8,13,5,NA,0,7,"Snow",316
"2970",2004-12-22,0,-3,-6,-4,-6,-7,93,80,69,1027,1024,1022,10,10,9,16,8,NA,0,6,"",241
"2971",2004-12-23,7,3,0,4,0,-4,93,78,66,1022,1019,1016,10,9,5,27,16,NA,0,6,"Rain",228
"2972",2004-12-24,8,7,5,4,3,1,87,76,66,1018,1014,1006,10,10,10,26,18,47,0,5,"Rain",227
"2973",2004-12-25,9,4,1,3,1,-1,100,81,58,1005,1001,999,10,10,10,23,11,NA,0,5,"Rain-Snow",235
"2974",2004-12-26,2,1,0,1,1,0,100,99,93,1006,1000,998,7,4,2,11,5,NA,0,7,"Rain-Snow",339
"2975",2004-12-27,2,1,0,1,0,-1,100,96,87,1017,1012,1006,8,6,3,10,5,NA,0,6,"Snow",332
"2976",2004-12-28,2,1,0,0,-1,-2,100,91,75,1017,1011,1006,10,6,1,14,6,NA,0,6,"Snow",244
"2977",2004-12-29,2,1,0,0,-1,-1,100,91,81,1032,1025,1016,10,9,3,10,5,NA,0,6,"Snow",209
"2978",2004-12-30,1,-2,-4,-1,-3,-4,100,95,80,1035,1033,1032,10,4,0,10,5,NA,0,6,"Fog",167
"2979",2004-12-31,2,-2,-5,0,-2,-6,100,89,75,1032,1030,1029,10,9,7,11,6,NA,0,5,"Rain",168
"2980",2005-01-01,8,4,1,4,2,0,100,87,71,1029,1028,1026,10,8,3,16,6,NA,0,6,"Rain",180
"2981",2005-01-02,8,6,3,5,2,-1,87,82,75,1032,1026,1022,10,10,10,34,19,58,0,6,"Rain",242
"2982",2005-01-03,5,3,1,1,0,-1,93,83,70,1038,1036,1032,10,9,5,19,10,NA,0,6,"Snow",235
"2983",2005-01-04,6,2,-2,-1,-2,-4,93,79,53,1037,1034,1031,10,10,10,13,6,NA,0,2,"",172
"2984",2005-01-05,8,2,-4,2,-1,-4,100,76,57,1033,1031,1029,10,10,10,16,10,NA,0,5,"",195
"2985",2005-01-06,9,6,2,6,4,1,100,86,76,1037,1033,1028,10,10,5,32,18,NA,0,5,"Rain",233
"2986",2005-01-07,8,3,-1,4,1,-1,100,91,71,1037,1034,1030,10,9,6,13,6,NA,0,3,"",188
"2987",2005-01-08,10,4,-2,3,0,-3,100,77,53,1030,1027,1025,10,9,7,23,10,NA,0,3,"",164
"2988",2005-01-09,11,6,2,6,3,1,93,80,71,1031,1030,1028,10,10,10,11,5,NA,0,6,"Rain",175
"2989",2005-01-10,11,4,-1,4,1,-1,100,83,58,1030,1029,1027,9,8,5,13,5,NA,0,NA,"Fog",225
"2990",2005-01-11,10,5,0,2,0,-2,93,80,58,1032,1030,1028,10,10,10,13,6,NA,0,1,"",171
"2991",2005-01-12,8,3,-2,4,0,-3,93,79,53,1029,1027,1026,10,10,7,11,6,NA,0,6,"Rain",172
"2992",2005-01-13,7,3,-1,4,2,-2,100,85,61,1031,1029,1027,10,8,5,16,6,NA,0,4,"Rain",240
"2993",2005-01-14,4,-1,-5,0,-3,-5,100,92,70,1032,1030,1029,10,5,0,11,5,NA,0,2,"Fog",349
"2994",2005-01-15,-1,-3,-5,-3,-3,-5,100,95,86,1029,1028,1028,5,3,1,8,5,NA,0,5,"Fog-Snow",253
"2995",2005-01-16,1,-2,-4,-3,-3,-4,100,94,75,1029,1028,1028,5,4,1,10,6,NA,0,5,"",260
"2996",2005-01-17,2,-1,-4,-2,-3,-4,100,93,70,1028,1024,1018,5,3,0,13,6,NA,0,5,"Fog",194
"2997",2005-01-18,5,0,-4,3,-1,-5,100,91,75,1018,1008,998,10,7,0,26,10,NA,0,6,"Fog-Rain-Snow",205
"2998",2005-01-19,3,1,0,1,-1,-3,100,89,75,1020,1015,1009,10,9,3,23,10,NA,0,6,"Rain-Snow",218
"2999",2005-01-20,8,4,1,5,2,-2,93,82,70,1020,1016,1011,10,10,5,45,21,66,0,6,"Rain",236
"3000",2005-01-21,8,6,4,5,3,-1,87,82,70,1015,1012,1008,10,9,4,45,29,72,0,6,"Rain",257
"3001",2005-01-22,6,2,-2,1,-2,-4,93,74,53,1019,1017,1014,10,10,8,16,11,NA,0,4,"Rain",263
"3002",2005-01-23,3,0,-3,-1,-3,-4,100,88,65,1018,1017,1016,10,9,3,11,5,NA,0,5,"Snow",357
"3003",2005-01-24,0,-2,-4,-2,-4,-7,100,83,69,1016,1014,1012,10,9,1,19,11,NA,0,6,"Snow",312
"3004",2005-01-25,-2,-3,-5,-5,-7,-8,93,79,64,1016,1015,1015,10,7,2,16,10,NA,0,6,"Rain-Snow",13
"3005",2005-01-26,-3,-4,-6,-6,-8,-9,93,77,64,1017,1016,1014,10,9,2,24,14,45,0,6,"Snow",48
"3006",2005-01-27,-6,-9,-12,-7,-11,-13,93,79,63,1017,1016,1015,10,7,2,24,11,NA,0,5,"Snow",42
"3007",2005-01-28,-4,-8,-11,-8,-9,-12,93,82,69,1014,1012,1011,10,6,3,8,5,NA,0,5,"Snow",131
"3008",2005-01-29,-6,-9,-12,-8,-11,-13,93,81,68,1026,1019,1013,10,7,4,19,8,NA,0,4,"Snow",24
"3009",2005-01-30,-4,-9,-13,-9,-11,-14,92,78,63,1030,1029,1027,10,8,6,11,6,NA,0,4,"",55
"3010",2005-01-31,1,-3,-6,-1,-7,-10,87,74,64,1030,1028,1024,10,8,5,13,6,NA,0,6,"Snow",175
"3011",2005-02-01,4,1,-2,0,-1,-4,93,87,56,1029,1023,1020,10,7,2,21,13,NA,0,5,"Fog-Snow",261
"3012",2005-02-02,1,-1,-3,-1,-2,-4,100,89,81,1031,1030,1029,10,7,2,13,6,NA,0,6,"Rain-Snow",203
"3013",2005-02-03,4,1,-1,0,0,-1,100,90,75,1031,1030,1029,10,6,1,10,5,NA,0,6,"Snow",179
"3014",2005-02-04,4,0,-4,0,-2,-4,100,86,70,1031,1029,1027,10,6,0,19,6,NA,0,5,"Fog",75
"3015",2005-02-05,0,-2,-4,-2,-3,-4,100,88,80,1027,1024,1023,8,5,4,11,6,NA,0,6,"",173
"3016",2005-02-06,5,0,-4,-2,-3,-5,100,84,61,1024,1024,1023,6,4,3,11,3,NA,0,5,"",1
"3017",2005-02-07,5,1,-4,-2,-3,-4,100,84,57,1027,1025,1024,6,5,3,8,3,NA,0,2,"Fog",59
"3018",2005-02-08,8,0,-7,-1,-4,-8,100,82,40,1031,1029,1027,10,5,3,8,5,NA,0,2,"Fog",299
"3019",2005-02-09,8,1,-5,-2,-4,-6,93,77,43,1033,1032,1030,9,8,6,10,3,NA,0,0,"",253
"3020",2005-02-10,7,1,-4,2,-3,-5,93,72,46,1034,1032,1031,10,10,8,19,10,NA,0,6,"Rain",201
"3021",2005-02-11,6,4,4,4,2,1,100,82,70,1031,1027,1023,10,8,4,27,14,47,0,6,"Rain",227
"3022",2005-02-12,10,8,5,7,6,4,93,88,76,1022,1013,1005,10,8,2,42,23,74,0,6,"Rain",224
"3023",2005-02-13,6,3,0,3,0,-2,100,82,70,1007,1003,997,10,8,1,40,26,63,0,5,"Rain-Snow",257
"3024",2005-02-14,2,0,-1,0,-2,-3,100,87,75,1007,1005,1002,10,9,2,21,13,NA,0,6,"Snow",249
"3025",2005-02-15,0,-2,-3,-1,-3,-6,100,89,64,1011,1007,1002,10,5,1,21,10,NA,0,6,"Snow",68
"3026",2005-02-16,0,-2,-4,-3,-4,-5,100,87,69,1018,1015,1011,8,4,1,16,13,NA,0,6,"Snow",14
"3027",2005-02-17,1,-2,-4,-3,-4,-7,100,80,56,1022,1021,1018,10,8,3,13,8,NA,0,4,"Snow",44
"3028",2005-02-18,1,-1,-3,-3,-4,-4,93,87,70,1022,1020,1017,10,7,3,13,10,NA,0,6,"Snow",330
"3029",2005-02-19,0,-2,-3,-2,-3,-6,93,87,74,1017,1011,1008,10,6,2,16,10,NA,0,6,"Snow",224
"3030",2005-02-20,2,0,-2,-2,-3,-5,100,87,60,1009,1007,1006,10,8,3,13,5,NA,0,6,"Snow",279
"3031",2005-02-21,-1,-2,-3,-2,-3,-4,100,93,86,1006,1004,1002,10,5,1,13,8,NA,0,6,"Snow",345
"3032",2005-02-22,1,-2,-4,-2,-3,-5,100,91,65,1005,1003,1001,9,4,2,11,6,NA,0,6,"Snow",333
"3033",2005-02-23,0,-2,-5,-4,-5,-6,93,86,64,1010,1007,1005,8,5,2,14,5,NA,0,6,"Snow",267
"3034",2005-02-24,1,-2,-5,-5,-6,-7,100,79,56,1012,1011,1010,9,6,4,11,5,NA,0,5,"Snow",85
"3035",2005-02-25,-1,-3,-5,-4,-6,-6,93,79,69,1013,1012,1012,7,5,4,13,6,NA,0,6,"",15
"3036",2005-02-26,0,-2,-3,-5,-7,-7,80,72,60,1013,1011,1009,10,8,6,16,10,NA,0,6,"",66
"3037",2005-02-27,-3,-6,-7,-4,-7,-11,93,87,74,1016,1011,1008,9,4,0,24,8,42,0,6,"Snow",38
