"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"4207",2008-05-12,24,18,13,7,3,0,55,37,21,1017,1016,1015,10,10,10,21,16,NA,0,NA,"",56
"4208",2008-05-13,25,19,14,9,4,2,59,39,24,1015,1014,1012,10,10,10,23,14,NA,0,NA,"",50
"4209",2008-05-14,26,20,15,10,7,2,63,46,21,1014,1013,1010,10,10,10,19,13,NA,0,3,"Thunderstorm",86
"4210",2008-05-15,21,16,12,12,10,8,88,66,49,1011,1010,1008,10,10,10,23,6,NA,0,6,"Rain",199
"4211",2008-05-16,21,16,12,13,11,8,94,73,43,1009,1008,1005,10,9,3,19,8,NA,0,5,"Rain-Thunderstorm",211
"4212",2008-05-17,19,14,11,12,11,8,100,83,52,1007,1006,1004,10,9,5,27,10,NA,0,6,"Rain",229
"4213",2008-05-18,16,12,8,11,9,6,100,87,71,1011,1008,1007,10,6,0,24,8,NA,0,6,"Fog-Rain",23
"4214",2008-05-19,16,12,8,7,4,2,87,64,45,1013,1012,1010,10,10,10,24,19,NA,0,6,"Rain",30
"4215",2008-05-20,17,12,7,6,3,1,71,53,34,1015,1014,1012,10,10,10,26,21,NA,0,1,"",40
"4216",2008-05-21,17,13,9,5,4,2,71,54,39,1015,1015,1014,10,10,10,23,14,NA,0,6,"",53
"4217",2008-05-22,16,13,12,8,6,5,67,62,55,1015,1015,1014,10,10,10,19,8,NA,0,6,"",64
"4218",2008-05-23,20,16,12,9,7,4,77,57,35,1015,1013,1011,10,10,10,19,8,NA,0,5,"",66
"4219",2008-05-24,17,14,12,13,10,7,88,76,63,1011,1010,1008,10,10,10,21,13,NA,0,6,"Rain",70
"4220",2008-05-25,23,18,13,13,12,10,94,72,44,1012,1011,1009,10,9,6,21,10,NA,0,5,"Rain",145
"4221",2008-05-26,23,20,17,14,13,11,77,66,50,1012,1010,1009,10,10,10,16,11,NA,0,6,"",126
"4222",2008-05-27,23,19,15,18,16,14,100,83,65,1012,1010,1005,10,9,4,27,11,NA,0,6,"Rain",50
"4223",2008-05-28,22,19,17,17,15,13,94,74,64,1014,1011,1004,10,9,5,29,13,NA,0,5,"Rain",139
"4224",2008-05-29,25,20,15,17,15,14,100,78,57,1014,1010,1009,10,10,8,26,11,NA,0,5,"Rain-Thunderstorm",342
"4225",2008-05-30,24,19,15,16,16,15,100,80,57,1012,1010,1008,10,9,3,24,10,NA,0,5,"Rain-Thunderstorm",322
"4226",2008-05-31,21,17,13,16,14,12,94,82,64,1015,1014,1012,10,6,1,21,11,NA,0,6,"Fog",38
"4227",2008-06-01,23,17,12,14,12,11,100,73,50,1016,1015,1014,10,8,2,19,8,NA,0,4,"",161
"4228",2008-06-02,27,22,18,18,14,11,78,67,48,1014,1011,1010,10,10,10,26,16,32,0,5,"Rain-Thunderstorm",84
"4229",2008-06-03,22,18,14,14,13,11,94,74,50,1015,1013,1012,10,10,10,16,13,NA,0,5,"Rain",222
"4230",2008-06-04,19,16,13,14,12,10,94,75,56,1017,1016,1015,10,9,3,16,13,NA,0,5,"",259
"4231",2008-06-05,18,16,14,15,14,13,100,89,82,1016,1013,1012,10,6,2,23,14,37,0,6,"Rain-Thunderstorm",335
"4232",2008-06-06,19,17,13,16,14,13,100,90,78,1014,1012,1011,7,4,1,24,16,NA,0,6,"Rain-Thunderstorm",9
"4233",2008-06-07,17,14,12,13,12,11,100,89,72,1018,1015,1014,10,8,4,16,13,NA,0,6,"Rain",304
"4234",2008-06-08,25,18,12,14,12,10,94,71,39,1021,1019,1018,10,7,3,23,13,NA,0,4,"Thunderstorm",16
"4235",2008-06-09,27,21,16,14,10,7,77,51,28,1022,1021,1020,10,9,8,21,16,NA,0,NA,"",28
"4236",2008-06-10,28,22,17,13,11,8,73,50,28,1022,1020,1018,10,10,10,21,13,NA,0,NA,"",18
"4237",2008-06-11,20,16,11,13,9,5,88,64,43,1020,1019,1018,10,10,10,23,14,42,0,6,"",345
"4238",2008-06-12,14,10,7,11,7,5,94,80,59,1019,1014,1010,10,9,3,23,10,NA,0,6,"Rain",261
"4239",2008-06-13,15,10,6,7,6,3,93,72,48,1017,1016,1014,10,10,7,19,11,NA,0,4,"Rain",294
"4240",2008-06-14,16,11,7,9,7,4,94,74,45,1017,1016,1015,10,10,10,27,8,NA,0,5,"Rain",247
"4241",2008-06-15,16,12,8,10,8,3,100,80,45,1014,1011,1009,10,8,3,16,6,NA,0,6,"Rain",227
"4242",2008-06-16,18,13,9,10,8,5,94,72,42,1011,1010,1009,10,9,3,13,6,NA,0,5,"Rain",62
"4243",2008-06-17,21,16,10,11,7,4,77,56,35,1015,1012,1011,10,10,10,19,11,NA,0,3,"",62
"4244",2008-06-18,22,16,10,11,8,6,94,60,35,1017,1016,1015,10,10,10,19,8,NA,0,3,"",226
"4245",2008-06-19,21,17,14,14,11,7,94,65,46,1017,1015,1014,10,10,5,29,14,47,0,5,"Rain",227
"4246",2008-06-20,20,16,12,14,11,8,100,74,52,1021,1020,1018,10,10,9,23,10,37,0,6,"",258
"4247",2008-06-21,26,20,15,15,13,13,88,67,44,1021,1020,1018,10,10,10,11,6,NA,0,3,"",210
"4248",2008-06-22,29,23,17,19,16,14,88,69,42,1018,1016,1015,10,10,10,24,10,37,0,4,"Rain",204
"4249",2008-06-23,24,18,12,18,8,2,94,54,24,1021,1019,1016,10,10,8,19,10,NA,0,5,"Rain",286
"4250",2008-06-24,28,21,14,18,12,8,78,55,37,1019,1017,1015,10,10,10,24,13,NA,0,4,"",55
"4251",2008-06-25,24,20,16,20,17,11,100,80,53,1021,1016,1014,10,9,5,24,8,55,0,5,"Rain-Thunderstorm",249
"4252",2008-06-26,22,16,11,11,9,5,88,62,42,1022,1021,1020,10,10,10,23,8,NA,0,4,"",272
"4253",2008-06-27,19,16,13,13,11,8,88,75,64,1022,1020,1018,10,10,10,26,13,NA,0,5,"Rain",256
"4254",2008-06-28,22,18,14,15,13,12,94,75,57,1022,1021,1020,10,10,7,32,16,NA,0,5,"",243
"4255",2008-06-29,24,19,14,14,13,12,94,71,50,1020,1020,1018,10,10,10,23,10,NA,0,4,"",270
"4256",2008-06-30,24,18,13,13,10,7,88,59,34,1022,1021,1020,10,10,10,16,6,34,0,1,"",272
"4257",2008-07-01,29,22,15,12,11,9,72,50,30,1021,1016,1013,10,10,10,16,10,NA,0,NA,"",60
"4258",2008-07-02,31,23,17,18,14,11,88,56,31,1013,1011,1008,10,10,9,29,8,48,0,4,"Rain-Thunderstorm",135
"4259",2008-07-03,18,17,15,17,15,13,100,92,82,1015,1012,1010,10,8,1,14,8,34,0,6,"Rain",244
"4260",2008-07-04,21,16,11,13,9,6,100,68,38,1018,1017,1015,10,9,3,19,8,NA,0,3,"",276
"4261",2008-07-05,24,18,12,14,10,8,82,62,38,1017,1015,1014,10,10,10,21,6,NA,0,NA,"",222
"4262",2008-07-06,19,17,14,15,12,8,94,73,49,1014,1011,1008,10,10,10,23,10,NA,0,5,"",222
"4263",2008-07-07,18,16,13,13,10,6,88,74,45,1009,1008,1007,10,10,4,34,18,55,0,5,"Rain",217
"4264",2008-07-08,17,14,13,13,10,8,88,76,55,1017,1012,1009,10,10,10,39,24,60,0,6,"Rain",235
"4265",2008-07-09,19,16,12,12,11,8,94,71,52,1018,1017,1016,10,10,10,24,13,NA,0,6,"Rain",229
"4266",2008-07-10,26,20,14,15,12,11,88,60,39,1016,1013,1010,10,10,10,32,13,50,0,3,"Rain",213
"4267",2008-07-11,19,17,15,16,15,13,94,88,73,1011,1010,1009,10,10,10,21,13,NA,0,5,"Rain",215
"4268",2008-07-12,19,16,13,13,11,9,94,77,56,1012,1011,1010,10,10,8,23,16,NA,0,5,"Rain",232
"4269",2008-07-13,19,14,11,11,8,6,94,66,43,1018,1014,1012,10,10,10,14,6,NA,0,4,"",324
"4270",2008-07-14,22,16,10,10,8,6,87,60,35,1027,1022,1018,10,10,9,16,11,37,0,3,"",329
"4271",2008-07-15,25,18,11,13,9,7,88,59,34,1029,1027,1025,10,10,10,23,10,42,0,2,"",267
"4272",2008-07-16,22,18,14,14,13,11,94,78,50,1025,1021,1019,10,10,7,27,10,34,0,6,"Rain",267
"4273",2008-07-17,19,16,12,13,11,8,94,76,49,1019,1016,1014,10,9,5,14,6,29,0,6,"Rain",279
"4274",2008-07-18,21,17,13,11,9,5,88,67,35,1014,1014,1013,10,10,10,24,13,NA,0,6,"Rain",245
"4275",2008-07-19,22,18,14,16,13,11,94,73,50,1014,1012,1010,10,10,8,35,14,55,0,4,"Rain-Thunderstorm",239
"4276",2008-07-20,18,14,10,11,9,8,94,78,55,1018,1015,1014,10,10,5,23,11,NA,0,6,"Rain",274
"4277",2008-07-21,16,12,9,9,7,5,87,76,52,1022,1020,1018,10,10,10,26,13,47,0,6,"Rain",276
"4278",2008-07-22,20,16,11,9,8,7,88,71,43,1025,1024,1022,10,10,10,21,13,53,0,6,"",314
"4279",2008-07-23,24,17,11,11,9,6,88,58,31,1026,1024,1022,10,10,10,16,10,34,0,3,"",45
"4280",2008-07-24,26,20,14,11,9,7,82,53,30,1022,1019,1015,10,10,10,21,16,NA,0,1,"",64
"4281",2008-07-25,28,21,15,15,12,10,77,54,37,1015,1013,1012,10,10,10,21,11,NA,0,3,"",83
"4282",2008-07-26,28,23,18,20,16,14,94,67,45,1016,1014,1012,10,9,4,27,8,NA,0,6,"Rain-Thunderstorm",21
"4283",2008-07-27,28,22,16,19,16,15,94,75,45,1018,1017,1016,10,9,4,26,10,NA,0,5,"Rain-Thunderstorm",35
"4284",2008-07-28,28,23,18,19,17,16,94,75,51,1017,1016,1014,10,9,3,16,8,NA,0,3,"Fog-Rain",67
"4285",2008-07-29,25,22,18,18,16,14,94,72,53,1020,1017,1014,10,10,6,19,10,NA,0,3,"",272
"4286",2008-07-30,30,23,17,17,14,12,83,62,40,1020,1019,1017,10,10,10,13,6,26,0,2,"",21
"4287",2008-07-31,30,23,17,18,16,14,88,63,40,1019,1016,1013,10,10,10,16,8,NA,0,5,"",115
"4288",2008-08-01,25,20,16,18,14,10,94,70,49,1020,1017,1013,10,10,5,29,13,NA,0,6,"Rain",223
"4289",2008-08-02,21,18,15,16,13,11,94,76,53,1020,1018,1017,10,10,3,23,11,NA,0,5,"Rain",206
"4290",2008-08-03,24,20,16,18,16,14,94,79,57,1018,1016,1011,10,9,3,27,14,NA,0,6,"Rain",226
"4291",2008-08-04,22,18,15,17,13,9,94,72,43,1016,1012,1009,10,10,3,32,21,50,0,5,"Rain",255
"4292",2008-08-05,23,17,12,13,11,9,88,66,46,1018,1017,1016,10,10,10,16,8,34,0,2,"",266
"4293",2008-08-06,28,21,14,15,13,12,88,60,39,1018,1015,1012,10,10,10,11,5,NA,0,NA,"",103
"4294",2008-08-07,25,21,17,17,15,13,88,68,47,1012,1009,1007,10,10,10,29,10,45,0,5,"Rain-Thunderstorm",205
"4295",2008-08-08,20,18,15,16,13,12,94,83,64,1015,1009,1007,10,9,2,34,16,48,0,5,"Rain",250
"4296",2008-08-09,22,17,13,13,11,9,94,69,46,1018,1016,1014,10,10,10,21,8,NA,0,4,"",247
"4297",2008-08-10,21,18,15,13,12,8,82,67,46,1014,1011,1009,10,10,10,23,14,NA,0,6,"Rain",214
"4298",2008-08-11,21,17,14,15,13,8,100,77,43,1010,1007,1003,10,9,6,19,10,NA,0,5,"Rain",204
"4299",2008-08-12,20,17,14,17,15,13,100,88,73,1004,1000,997,10,8,3,24,13,NA,0,5,"Rain-Thunderstorm",190
"4300",2008-08-13,20,17,13,13,11,8,82,70,49,1014,1009,1005,10,10,8,39,24,63,0,4,"Rain",218
"4301",2008-08-14,20,16,11,11,8,5,88,63,40,1017,1016,1014,10,10,10,19,13,NA,0,4,"",235
"4302",2008-08-15,21,16,11,12,9,7,88,64,40,1016,1014,1014,10,10,10,14,10,NA,0,3,"",355
"4303",2008-08-16,22,17,12,11,8,6,82,61,35,1016,1013,1010,10,10,10,13,8,NA,0,3,"",84
"4304",2008-08-17,22,17,13,15,11,7,83,66,38,1013,1011,1010,10,10,6,23,8,45,0,3,"Rain",165
"4305",2008-08-18,25,19,13,15,13,11,100,70,41,1013,1012,1010,10,9,3,29,11,NA,0,5,"",201
"4306",2008-08-19,20,18,15,15,13,11,94,75,60,1012,1012,1011,10,10,10,24,16,42,0,6,"Rain",208
"4307",2008-08-20,17,16,14,14,12,10,94,84,63,1019,1016,1012,10,10,6,24,16,50,0,6,"Rain",229
"4308",2008-08-21,21,16,12,13,12,10,94,75,53,1019,1019,1018,10,9,6,23,8,NA,0,5,"",203
"4309",2008-08-22,17,14,13,15,13,12,100,88,72,1018,1014,1011,10,9,4,14,6,NA,0,6,"Rain",216
"4310",2008-08-23,17,13,11,12,10,8,100,80,55,1015,1014,1014,10,8,2,24,14,37,0,5,"",269
"4311",2008-08-24,19,14,9,12,10,8,100,78,52,1016,1015,1014,10,9,0,16,8,NA,0,5,"Fog-Rain",234
"4312",2008-08-25,19,16,13,15,12,10,100,85,64,1021,1017,1015,10,7,2,21,6,27,0,6,"Rain",238
"4313",2008-08-26,22,17,13,14,13,10,88,75,57,1024,1023,1021,10,10,10,14,6,NA,0,5,"",274
"4314",2008-08-27,20,16,12,14,13,11,94,82,64,1024,1023,1022,10,9,3,16,6,NA,0,4,"",287
"4315",2008-08-28,19,17,15,13,12,11,82,76,60,1022,1021,1021,10,10,10,11,6,27,0,6,"",293
"4316",2008-08-29,21,18,15,13,13,12,88,76,60,1021,1021,1020,10,10,10,11,5,NA,0,5,"",15
"4317",2008-08-30,26,20,14,14,13,12,94,70,42,1020,1018,1016,7,5,2,19,13,NA,0,0,"",72
"4318",2008-08-31,27,21,15,17,14,12,82,64,47,1016,1014,1013,10,10,10,23,11,NA,0,2,"",133
"4319",2008-09-01,20,18,15,16,13,11,94,76,56,1018,1017,1015,10,9,5,21,13,NA,0,5,"",252
"4320",2008-09-02,22,16,11,15,12,11,100,74,50,1018,1012,1007,10,9,3,27,11,40,0,4,"Rain",190
"4321",2008-09-03,17,13,10,15,11,8,94,90,77,1009,1008,1007,10,10,6,26,13,45,0,6,"Rain",225
"4322",2008-09-04,16,12,8,10,9,7,100,82,59,1009,1008,1007,10,9,6,23,10,NA,0,6,"Fog-Rain",209
"4323",2008-09-05,19,14,11,16,13,10,100,90,78,1008,1005,1001,10,8,1,19,8,48,0,6,"Rain-Thunderstorm",148
"4324",2008-09-06,16,14,13,15,13,10,94,87,68,1009,1006,1003,10,10,6,24,18,NA,0,6,"Rain",191
"4325",2008-09-07,16,13,12,13,12,10,100,89,72,1014,1011,1009,10,10,3,26,16,45,0,5,"Rain",201
"4326",2008-09-08,19,14,11,12,10,8,100,77,49,1018,1017,1014,10,9,3,16,10,NA,0,4,"",223
"4327",2008-09-09,24,17,10,14,11,8,88,70,44,1018,1016,1015,10,10,10,14,8,NA,0,6,"Rain",113
"4328",2008-09-10,22,18,15,17,15,13,94,82,64,1018,1017,1016,10,10,9,14,8,NA,0,5,"",199
"4329",2008-09-11,22,18,14,18,16,14,100,90,69,1016,1012,1009,10,5,0,14,6,NA,0,5,"Fog-Rain",70
"4330",2008-09-12,17,14,12,17,13,11,100,90,72,1016,1011,1007,10,7,0,26,11,NA,0,5,"Fog-Rain-Thunderstorm",287
"4331",2008-09-13,12,11,10,11,10,7,94,92,76,1017,1015,1014,10,6,2,26,11,45,0,6,"Rain",4
"4332",2008-09-14,15,10,6,6,4,3,82,69,48,1023,1020,1017,10,10,10,26,19,NA,0,1,"",44
"4333",2008-09-15,14,10,7,6,4,2,87,72,44,1023,1022,1021,10,10,10,24,14,NA,0,4,"",38
"4334",2008-09-16,15,11,8,7,6,2,87,71,42,1023,1022,1021,10,10,7,19,13,NA,0,5,"",46
"4335",2008-09-17,14,9,5,7,3,2,87,67,44,1022,1021,1020,10,10,10,26,11,NA,0,6,"",68
"4336",2008-09-18,14,9,5,5,3,1,81,67,51,1021,1021,1020,10,10,10,23,16,NA,0,6,"",54
"4337",2008-09-19,17,12,7,6,4,3,76,62,45,1027,1023,1020,10,10,10,21,14,NA,0,5,"",39
"4338",2008-09-20,16,11,7,5,3,2,76,63,42,1030,1028,1027,10,10,10,24,16,37,0,1,"",52
"4339",2008-09-21,14,10,7,7,4,2,87,69,54,1028,1024,1021,10,10,10,24,16,NA,0,6,"",38
"4340",2008-09-22,16,12,8,8,7,4,93,77,48,1021,1019,1018,10,8,2,23,16,NA,0,2,"",31
"4341",2008-09-23,15,11,8,9,7,6,94,81,55,1019,1018,1017,10,7,3,19,13,NA,0,6,"Rain",11
"4342",2008-09-24,14,11,8,10,9,7,100,88,72,1024,1021,1017,10,6,0,16,8,35,0,5,"Fog",43
"4343",2008-09-25,16,12,9,9,7,6,93,75,52,1030,1027,1024,10,10,8,26,19,NA,0,4,"",41
"4344",2008-09-26,16,11,7,6,6,3,93,69,42,1033,1032,1030,10,10,9,27,19,NA,0,1,"",46
"4345",2008-09-27,17,12,7,7,6,4,87,67,45,1032,1030,1027,10,10,10,23,14,NA,0,NA,"",47
"4346",2008-09-28,18,12,7,8,6,4,87,68,42,1027,1025,1022,10,9,7,11,8,NA,0,1,"",16
"4347",2008-09-29,15,11,7,9,7,5,93,79,51,1022,1018,1016,10,8,4,21,8,NA,0,5,"Rain",271
"4348",2008-09-30,10,8,6,9,8,6,100,94,87,1017,1011,1006,10,6,0,34,14,48,0,6,"Fog-Rain",227
"4349",2008-10-01,13,11,9,11,9,7,100,92,82,1006,1004,1002,10,8,3,35,29,63,0,6,"Rain",235
"4350",2008-10-02,13,9,5,7,6,3,93,85,58,1006,1005,1004,10,10,6,34,18,53,0,5,"Rain",234
"4351",2008-10-03,8,7,5,6,5,4,100,90,81,1010,1008,1006,10,10,6,21,11,NA,0,6,"Rain",232
"4352",2008-10-04,11,8,5,5,3,0,100,78,50,1019,1016,1010,10,10,8,26,14,37,0,3,"Rain",258
"4353",2008-10-05,11,8,6,10,6,3,100,85,71,1016,1010,1007,10,8,2,29,21,42,0,6,"Rain",205
"4354",2008-10-06,15,13,11,12,12,10,100,92,77,1017,1013,1007,10,7,3,26,19,45,0,6,"Rain",226
"4355",2008-10-07,16,13,11,14,12,11,100,93,82,1017,1015,1013,10,5,0,13,8,NA,0,6,"Fog-Rain",168
"4356",2008-10-08,14,12,11,13,11,9,100,92,82,1023,1016,1012,10,7,1,23,8,34,0,6,"Rain",298
"4357",2008-10-09,15,12,9,9,8,7,94,81,63,1033,1029,1023,10,10,9,21,13,NA,0,4,"",18
"4358",2008-10-10,17,12,8,12,9,7,100,83,63,1034,1033,1032,10,9,3,10,6,NA,0,3,"Fog",115
"4359",2008-10-11,11,10,10,11,11,9,100,99,94,1031,1030,1029,3,1,0,11,5,NA,0,6,"Fog",158
"4360",2008-10-12,17,13,10,13,11,10,100,93,72,1029,1027,1025,10,4,0,10,3,NA,0,6,"Fog",64
"4361",2008-10-13,19,14,10,14,12,10,100,88,72,1024,1021,1019,10,5,1,13,5,NA,0,3,"Fog-Rain",187
"4362",2008-10-14,15,13,11,14,10,8,100,82,67,1023,1021,1020,10,9,3,16,8,37,0,6,"",259
"4363",2008-10-15,14,12,11,12,11,8,94,90,77,1021,1018,1014,10,8,2,24,8,NA,0,6,"Rain",218
"4364",2008-10-16,14,10,6,13,8,4,100,89,81,1018,1014,1011,10,10,2,24,16,42,0,5,"Rain",259
"4365",2008-10-17,11,7,3,6,4,3,100,85,58,1021,1019,1018,10,6,0,19,8,32,0,2,"Fog",265
"4366",2008-10-18,13,8,3,5,3,2,100,78,47,1022,1020,1019,10,7,2,11,6,NA,0,3,"Fog",336
"4367",2008-10-19,13,8,3,6,4,2,93,79,58,1024,1022,1021,10,6,3,11,5,NA,0,0,"Fog",201
"4368",2008-10-20,17,10,3,12,7,3,100,84,63,1021,1017,1013,10,7,1,19,10,NA,0,3,"Fog",183
"4369",2008-10-21,14,11,8,12,10,6,100,91,82,1017,1012,1010,10,10,4,27,14,NA,0,6,"Rain",233
"4370",2008-10-22,9,7,5,8,6,5,100,90,76,1028,1022,1017,10,6,0,13,5,NA,0,6,"Fog",226
"4371",2008-10-23,11,7,4,6,4,2,100,87,58,1030,1028,1025,10,5,0,10,5,NA,0,5,"Fog",149
"4372",2008-10-24,12,7,3,8,4,2,100,86,67,1029,1025,1023,10,6,2,10,5,NA,0,6,"Fog-Rain",174
"4373",2008-10-25,14,10,7,9,8,7,100,86,72,1032,1030,1029,10,8,3,10,3,NA,0,5,"",169
"4374",2008-10-26,13,9,5,8,6,4,100,80,54,1029,1023,1015,10,7,2,24,10,45,0,5,"",211
"4375",2008-10-27,11,8,6,9,7,5,100,92,81,1014,1009,1007,10,8,4,23,13,NA,0,5,"Rain",254
"4376",2008-10-28,7,3,1,6,4,0,100,93,76,1010,1009,1008,10,7,0,13,5,27,0,6,"Fog",289
"4377",2008-10-29,5,2,0,4,2,0,100,92,81,1009,1006,1000,10,8,2,13,6,NA,0,6,"Rain",35
"4378",2008-10-30,4,3,2,3,2,1,100,93,87,999,997,995,10,8,3,14,5,NA,0,6,"Rain",72
"4379",2008-10-31,8,6,3,6,4,2,100,93,87,1005,1002,998,10,6,1,13,10,NA,0,6,"Fog-Rain",111
"4380",2008-11-01,8,7,6,7,6,5,100,93,87,1011,1005,1003,10,5,2,27,14,NA,0,6,"Rain",76
"4381",2008-11-02,12,9,6,9,8,6,100,90,77,1015,1013,1010,10,4,1,29,11,NA,0,6,"",70
"4382",2008-11-03,13,10,8,9,8,7,100,90,77,1016,1012,1009,8,5,3,21,10,NA,0,6,"",72
"4383",2008-11-04,17,12,7,8,7,5,100,75,48,1018,1015,1010,9,5,1,37,16,NA,0,5,"Fog-Rain",38
"4384",2008-11-05,11,9,8,7,6,5,93,82,67,1015,1011,1008,10,8,4,37,19,NA,0,6,"",55
"4385",2008-11-06,12,9,7,9,7,6,100,92,77,1016,1015,1014,8,4,1,10,5,NA,0,5,"Fog",122
"4386",2008-11-07,10,8,5,8,7,5,100,92,87,1016,1014,1013,10,5,0,13,5,NA,0,6,"Fog-Rain",174
"4387",2008-11-08,10,8,6,8,6,5,100,88,71,1021,1019,1016,10,9,4,16,11,NA,0,5,"",190
"4388",2008-11-09,11,9,7,10,7,5,100,92,82,1020,1018,1015,10,9,3,34,18,NA,0,6,"Rain",199
"4389",2008-11-10,13,11,10,10,9,9,100,87,77,1019,1017,1013,10,9,3,32,24,47,0,6,"Rain",204
"4390",2008-11-11,13,10,7,10,6,3,94,79,58,1016,1013,1008,10,10,3,40,26,61,0,6,"Rain",215
"4391",2008-11-12,8,7,5,6,6,4,100,93,87,1021,1017,1016,10,9,2,19,13,27,0,6,"Rain",235
"4392",2008-11-13,8,4,1,5,4,1,100,92,76,1027,1024,1021,10,6,0,11,5,NA,0,5,"Fog",273
"4393",2008-11-14,5,2,-1,4,2,-1,100,98,93,1028,1027,1026,6,2,0,11,5,NA,0,6,"Fog",249
"4394",2008-11-15,9,7,5,8,7,5,100,97,87,1028,1028,1027,10,4,0,16,6,NA,0,6,"Fog",245
"4395",2008-11-16,11,8,6,10,8,4,100,94,87,1030,1028,1027,10,6,3,21,11,NA,0,5,"Rain",273
"4396",2008-11-17,6,3,0,3,0,-1,100,80,61,1033,1029,1021,10,10,10,13,8,NA,0,4,"",28
"4397",2008-11-18,7,3,1,6,3,-1,100,94,81,1021,1015,1013,10,5,1,13,6,32,0,7,"",219
"4398",2008-11-19,7,6,5,6,5,4,100,91,81,1021,1019,1017,10,8,3,21,10,NA,0,6,"",257
"4399",2008-11-20,9,8,7,8,6,4,100,89,71,1017,1015,1012,10,7,1,35,23,55,0,6,"Rain",250
"4400",2008-11-21,8,4,0,6,2,-4,100,82,53,1012,1006,1003,10,9,5,37,23,66,0,6,"Rain-Snow-Hail-Thunderstorm",278
"4401",2008-11-22,1,-1,-2,0,-1,-3,100,94,75,1009,1007,1006,10,8,1,24,16,55,0,5,"Snow",287
"4402",2008-11-23,1,-1,-2,0,-2,-3,100,93,86,1010,1001,986,10,7,0,29,18,NA,0,6,"Snow",230
"4403",2008-11-24,2,0,-2,1,0,-4,100,96,86,1002,992,986,10,7,1,23,14,NA,0,6,"Fog-Rain-Snow",263
"4404",2008-11-25,1,-2,-4,1,-2,-5,100,94,86,1020,1011,1003,10,7,4,21,10,32,0,5,"",284
"4405",2008-11-26,1,0,-1,1,0,-1,100,98,93,1026,1025,1021,10,2,0,13,5,37,0,7,"Fog",283
"4406",2008-11-27,2,0,-2,1,-1,-3,100,96,81,1025,1020,1013,10,3,0,11,8,NA,0,6,"Fog",192
"4407",2008-11-28,-2,-3,-3,-2,-3,-3,100,100,93,1013,1004,997,4,1,0,13,8,NA,0,8,"Fog",176
"4408",2008-11-29,1,-1,-3,0,-2,-3,100,96,87,997,994,991,8,3,0,16,6,NA,0,6,"Fog",69
"4409",2008-11-30,4,2,0,3,1,-2,100,92,87,995,992,990,10,8,2,23,13,NA,0,6,"Rain-Snow",102
"4410",2008-12-01,3,1,0,2,0,-1,100,91,81,1003,998,995,10,6,1,14,6,34,0,5,"Rain-Snow",281
"4411",2008-12-02,3,1,0,2,1,-1,100,95,81,1008,1006,1003,10,5,1,26,14,NA,0,6,"Fog-Rain-Snow",231
"4412",2008-12-03,1,-1,-2,1,0,-3,100,98,93,1003,999,995,10,5,1,24,16,NA,0,6,"Rain-Snow",215
"4413",2008-12-04,5,1,-3,5,1,-3,100,99,93,1002,993,986,10,3,0,27,10,NA,0,6,"Fog-Rain-Snow",187
"4414",2008-12-05,5,4,3,4,3,2,100,96,93,997,989,986,10,9,3,26,18,52,0,6,"Rain-Snow",211
"4415",2008-12-06,4,2,1,3,2,0,100,94,87,1016,1007,997,10,9,4,23,14,32,0,6,"Rain-Snow",264
"4416",2008-12-07,5,2,0,3,1,-1,100,88,76,1028,1024,1017,10,8,4,13,8,NA,0,4,"Rain",331
"4417",2008-12-08,3,0,-3,1,-1,-3,100,94,81,1028,1024,1018,10,4,0,11,5,NA,0,4,"Fog",79
"4418",2008-12-09,-1,-2,-2,-1,-2,-2,100,100,100,1018,1014,1012,5,2,0,19,10,NA,0,6,"Fog-Snow",223
"4419",2008-12-10,1,0,-1,0,-1,-1,100,96,93,1013,1012,1011,10,9,3,11,6,29,0,6,"",303
"4420",2008-12-11,1,0,-1,0,-1,-1,100,99,93,1013,1011,1009,10,2,0,10,3,NA,0,6,"Fog",265
"4421",2008-12-12,0,-1,-3,-1,-2,-3,100,94,80,1018,1016,1013,10,7,1,13,8,NA,0,6,"",201
"4422",2008-12-13,0,-2,-4,-2,-3,-4,100,89,80,1015,1004,997,10,8,2,23,13,NA,0,5,"",126
"4423",2008-12-14,3,1,-1,0,-1,-3,93,87,81,1002,998,997,10,9,8,29,16,NA,0,6,"Rain",63
"4424",2008-12-15,5,2,-1,1,0,-1,100,88,76,1014,1009,1002,10,7,3,26,19,NA,0,5,"",40
"4425",2008-12-16,-1,-2,-3,-1,-1,-3,100,100,100,1015,1013,1010,2,0,0,23,16,NA,0,8,"Fog",38
"4426",2008-12-17,0,-2,-3,0,-2,-3,100,100,93,1016,1012,1009,8,3,0,14,8,NA,0,7,"Fog-Rain",256
"4427",2008-12-18,1,0,0,1,0,-1,100,99,93,1021,1020,1016,3,1,0,13,6,NA,0,6,"Fog",228
