"","CET","Max.TemperatureC","Mean.TemperatureC","Min.TemperatureC","Dew.PointC","MeanDew.PointC","Min.DewpointC","Max.Humidity","Mean.Humidity","Min.Humidity","Max.Sea.Level.PressurehPa","Mean.Sea.Level.PressurehPa","Min.Sea.Level.PressurehPa","Max.VisibilityKm","Mean.VisibilityKm","Min.VisibilitykM","Max.Wind.SpeedKm.h","Mean.Wind.SpeedKm.h","Max.Gust.SpeedKm.h","Precipitationmm","CloudCover","Events","WindDirDegrees"
"4267",2008-07-11,20,17,14,15,13,12,94,85,64,1010,1009,1007,10,10,7,24,13,NA,0,5,"Rain",213
"4268",2008-07-12,18,14,11,12,11,7,94,80,55,1012,1010,1008,10,10,7,27,18,NA,0,2,"Rain",229
"4269",2008-07-13,18,13,9,10,9,7,87,74,56,1019,1015,1012,10,10,10,14,8,NA,0,2,"Rain",250
"4270",2008-07-14,22,16,9,11,9,8,94,68,46,1027,1023,1019,10,10,9,14,6,NA,0,1,"",271
"4271",2008-07-15,19,16,12,15,13,9,88,79,72,1028,1027,1025,10,10,10,23,11,NA,0,5,"",235
"4272",2008-07-16,20,17,13,15,13,10,100,83,68,1025,1022,1019,10,9,1,21,13,NA,0,5,"Rain",257
"4273",2008-07-17,17,14,12,13,11,8,94,81,59,1020,1016,1014,10,10,8,21,10,NA,0,3,"Rain",235
"4274",2008-07-18,18,14,11,14,12,11,100,84,64,1014,1013,1012,10,9,5,24,16,NA,0,5,"Rain",233
"4275",2008-07-19,21,17,14,15,13,9,94,80,56,1013,1011,1009,10,9,4,34,21,53,0,5,"Rain",234
"4276",2008-07-20,18,14,11,11,9,5,94,74,45,1019,1015,1013,10,9,5,21,16,32,0,4,"Rain",266
"4277",2008-07-21,15,12,10,11,9,8,94,84,67,1024,1021,1019,10,10,4,19,14,37,0,3,"Rain",267
"4278",2008-07-22,22,16,9,11,9,7,94,71,40,1026,1025,1024,10,9,6,16,10,NA,0,3,"",304
"4279",2008-07-23,22,18,14,14,12,10,88,70,53,1026,1025,1023,10,10,10,23,8,NA,0,4,"",62
"4280",2008-07-24,26,18,11,14,12,9,100,64,34,1023,1019,1015,10,7,2,26,13,NA,0,1,"Fog",88
"4281",2008-07-25,28,22,16,17,13,11,78,61,42,1015,1013,1011,10,10,10,16,10,NA,0,2,"",134
"4282",2008-07-26,24,20,16,17,15,13,88,78,61,1017,1015,1013,10,10,10,14,8,NA,0,1,"Rain-Thunderstorm",312
"4283",2008-07-27,27,21,16,19,16,14,94,73,51,1018,1017,1016,10,9,4,21,8,NA,0,2,"Rain-Thunderstorm",358
"4284",2008-07-28,28,23,18,20,18,17,94,79,54,1017,1015,1013,10,9,5,21,8,NA,0,2,"Rain-Thunderstorm",87
"4285",2008-07-29,25,22,19,20,16,13,88,69,47,1019,1016,1013,10,10,9,19,11,NA,0,2,"Thunderstorm",210
"4286",2008-07-30,28,21,15,17,15,13,94,67,45,1020,1019,1017,10,10,10,11,5,NA,0,2,"",126
"4287",2008-07-31,31,23,17,19,17,14,94,66,37,1018,1015,1011,10,10,8,14,6,NA,0,2,"",138
"4288",2008-08-01,25,21,17,19,13,9,94,68,46,1018,1015,1012,10,10,8,26,14,NA,0,2,"Rain-Thunderstorm",226
"4289",2008-08-02,21,18,16,17,13,11,94,73,53,1018,1016,1015,10,10,4,29,16,50,0,4,"Rain",206
"4290",2008-08-03,22,18,15,18,15,13,94,85,68,1017,1014,1006,10,9,2,32,18,45,0,4,"Rain-Thunderstorm",219
"4291",2008-08-04,21,17,14,16,12,9,94,75,49,1015,1011,1007,10,10,5,24,18,34,0,4,"Rain",255
"4292",2008-08-05,22,17,12,15,13,11,94,76,56,1018,1017,1015,10,10,8,19,14,NA,0,4,"",213
"4293",2008-08-06,28,23,18,16,14,13,77,61,42,1016,1014,1011,10,10,10,19,11,NA,0,1,"",181
"4294",2008-08-07,24,19,15,18,16,13,94,81,57,1011,1007,1005,10,9,3,27,11,NA,0,3,"Rain-Thunderstorm",185
"4295",2008-08-08,20,17,14,16,14,12,94,88,64,1016,1009,1006,10,9,4,24,16,NA,0,4,"Rain-Thunderstorm",254
"4296",2008-08-09,22,17,12,13,12,10,94,73,50,1017,1015,1012,10,10,7,26,10,NA,0,3,"Rain",219
"4297",2008-08-10,20,18,15,16,14,12,94,82,64,1012,1009,1007,10,9,4,27,19,42,0,4,"Rain",214
"4298",2008-08-11,21,17,13,13,12,10,94,73,49,1008,1006,1002,10,10,8,19,11,NA,0,1,"",211
"4299",2008-08-12,23,18,13,17,13,8,94,76,41,1002,997,993,10,10,7,39,18,61,0,3,"Rain-Thunderstorm",198
"4300",2008-08-13,21,17,13,13,10,8,94,70,46,1012,1006,1002,10,10,7,42,27,61,0,3,"Rain",222
"4301",2008-08-14,20,16,12,11,9,8,82,67,49,1016,1015,1013,10,10,10,23,18,NA,0,3,"Rain",230
"4302",2008-08-15,20,15,10,12,10,7,94,71,43,1016,1016,1015,10,10,10,16,6,NA,0,1,"",310
"4303",2008-08-16,22,16,10,12,9,7,94,66,38,1016,1013,1010,10,9,8,14,6,NA,0,1,"",157
"4304",2008-08-17,21,17,14,13,11,9,88,70,52,1011,1009,1008,10,10,10,26,11,45,0,3,"",184
"4305",2008-08-18,23,18,14,16,13,10,94,76,60,1012,1009,1008,10,10,10,32,11,53,0,4,"Rain",192
"4306",2008-08-19,21,18,15,14,12,11,82,72,56,1010,1009,1008,10,10,10,35,21,55,0,2,"Rain",214
"4307",2008-08-20,18,16,14,14,12,10,94,79,63,1017,1014,1010,10,10,4,32,23,45,0,4,"Rain",225
"4308",2008-08-21,21,17,13,14,12,10,94,78,56,1017,1017,1016,10,9,4,27,16,NA,0,4,"Rain",208
"4309",2008-08-22,16,14,12,15,13,12,100,93,82,1017,1014,1012,10,7,3,13,6,NA,0,4,"Rain",239
"4310",2008-08-23,16,13,11,13,11,10,100,88,72,1015,1014,1014,10,7,2,24,11,NA,0,3,"Rain",248
"4311",2008-08-24,19,14,10,13,11,9,94,82,52,1015,1014,1013,10,9,2,24,13,NA,0,4,"Rain",206
"4312",2008-08-25,20,17,13,14,12,10,100,79,56,1020,1017,1014,10,9,3,21,14,NA,0,5,"Rain",232
"4313",2008-08-26,19,17,16,15,14,13,88,83,73,1024,1023,1020,10,10,10,23,14,NA,0,6,"",234
"4314",2008-08-27,18,16,14,14,13,12,94,83,77,1024,1023,1022,10,10,4,19,11,NA,0,6,"",244
"4315",2008-08-28,19,17,15,14,14,13,94,85,73,1023,1022,1021,10,8,5,14,11,NA,0,6,"",242
"4316",2008-08-29,20,18,15,16,14,13,94,87,77,1022,1021,1020,10,7,5,13,8,NA,0,5,"",271
"4317",2008-08-30,27,19,12,16,14,11,100,74,44,1021,1018,1015,8,3,0,19,8,37,0,0,"Fog",93
"4318",2008-08-31,26,21,16,18,16,13,94,73,57,1015,1013,1012,10,10,10,26,11,NA,0,2,"Rain",192
"4319",2008-09-01,18,16,14,15,13,11,94,80,68,1018,1016,1014,10,9,6,26,14,NA,0,3,"Rain",227
"4320",2008-09-02,21,16,12,14,12,11,100,78,60,1016,1009,1004,10,10,6,35,19,61,0,3,"Rain",203
"4321",2008-09-03,15,13,11,11,11,10,94,86,72,1007,1007,1005,10,10,10,29,19,40,0,2,"",206
"4322",2008-09-04,18,14,12,11,10,7,94,76,52,1007,1006,1005,10,10,10,32,23,52,0,4,"",200
"4323",2008-09-05,18,16,13,16,13,11,94,87,77,1006,1002,997,10,10,6,27,16,NA,0,2,"Rain",165
"4324",2008-09-06,19,17,15,14,11,9,88,70,52,1005,1002,997,10,10,10,37,26,53,0,2,"",196
"4325",2008-09-07,16,14,13,13,11,9,94,82,67,1012,1007,1005,10,10,6,32,24,48,0,5,"Rain",206
"4326",2008-09-08,19,14,11,12,10,9,94,76,52,1017,1016,1013,10,10,10,26,18,39,0,3,"Rain",220
"4327",2008-09-09,25,18,10,16,12,9,94,74,41,1017,1015,1012,10,9,5,24,11,NA,0,1,"Rain",165
"4328",2008-09-10,22,19,17,16,15,14,94,80,60,1017,1016,1014,10,9,6,26,14,NA,0,4,"",210
"4329",2008-09-11,26,21,16,17,16,15,94,76,51,1014,1011,1008,10,10,10,21,11,NA,0,1,"",166
"4330",2008-09-12,17,14,11,15,12,10,100,88,68,1016,1012,1009,10,7,1,21,11,37,0,4,"Rain",273
"4331",2008-09-13,14,12,10,13,11,10,100,93,88,1020,1017,1016,9,5,2,23,8,NA,0,5,"Rain",329
"4332",2008-09-14,15,10,5,10,7,4,94,78,51,1025,1022,1020,10,9,7,27,13,NA,0,2,"",50
"4333",2008-09-15,14,10,7,9,6,4,94,76,51,1024,1024,1023,10,10,7,24,11,NA,0,3,"",52
"4334",2008-09-16,16,11,7,9,7,4,93,74,48,1024,1023,1022,10,9,6,21,10,NA,0,3,"",61
"4335",2008-09-17,15,12,9,9,7,3,94,72,45,1023,1022,1021,10,9,4,21,10,NA,0,2,"",69
"4336",2008-09-18,14,10,6,5,4,3,87,69,51,1023,1022,1021,NA,NA,NA,23,13,NA,0,NA,"",62
"4337",2008-09-19,16,10,4,7,4,2,93,73,48,1029,1025,1022,10,8,6,21,6,NA,0,1,"",37
"4338",2008-09-20,17,10,4,8,6,4,100,74,48,1031,1030,1029,10,8,5,23,11,NA,0,1,"",46
"4339",2008-09-21,17,11,5,9,5,3,93,70,42,1029,1026,1023,10,8,3,26,10,NA,0,1,"",51
"4340",2008-09-22,16,13,10,10,8,5,94,78,51,1023,1021,1020,10,6,1,23,11,NA,0,4,"Fog",25
"4341",2008-09-23,14,12,10,11,9,8,100,85,72,1021,1019,1018,10,8,2,16,10,NA,0,5,"Rain",2
"4342",2008-09-24,15,13,11,11,11,9,100,90,67,1026,1022,1018,10,6,2,16,10,NA,0,5,"Rain",52
"4343",2008-09-25,15,12,9,10,9,7,100,86,67,1032,1029,1026,10,5,0,21,13,NA,0,4,"Fog",44
"4344",2008-09-26,17,11,6,10,7,5,93,76,45,1035,1034,1033,10,8,3,29,16,NA,0,1,"",56
"4345",2008-09-27,19,12,5,8,6,4,100,71,40,1033,1031,1028,8,5,2,16,6,NA,0,0,"Fog",67
"4346",2008-09-28,18,12,7,9,7,5,93,72,49,1028,1025,1022,9,8,5,10,5,NA,0,NA,"",253
"4347",2008-09-29,13,10,7,10,8,5,100,87,72,1022,1019,1017,10,4,0,13,8,NA,0,4,"Fog-Rain",246
"4348",2008-09-30,13,10,7,11,9,5,94,91,81,1017,1009,1003,10,8,3,37,21,55,0,5,"Rain",225
"4349",2008-10-01,14,11,9,12,9,6,100,85,63,1004,1001,1000,10,9,5,42,34,64,0,4,"Rain",236
"4350",2008-10-02,11,8,6,8,6,5,93,85,67,1006,1004,1003,10,10,8,35,21,52,0,4,"Rain",233
"4351",2008-10-03,10,8,5,7,5,4,100,92,76,1013,1007,1005,10,9,5,24,14,39,0,4,"Rain-Hail",228
"4352",2008-10-04,11,7,3,6,3,1,93,76,50,1019,1016,1012,10,10,6,32,16,NA,0,3,"Rain",236
"4353",2008-10-05,14,11,9,13,8,3,100,89,66,1011,1005,1001,10,7,2,39,34,63,0,6,"Rain",202
"4354",2008-10-06,14,12,11,12,11,9,100,92,88,1016,1012,1004,10,8,3,34,19,52,0,5,"Rain",234
"4355",2008-10-07,17,13,11,15,13,10,100,90,82,1016,1013,1010,10,9,2,21,13,NA,0,4,"Rain",174
"4356",2008-10-08,15,12,9,14,11,8,94,86,67,1025,1017,1011,10,9,5,23,13,NA,0,4,"Rain",296
"4357",2008-10-09,15,11,7,9,7,6,100,83,59,1034,1031,1025,10,8,6,11,6,NA,0,2,"Fog",16
"4358",2008-10-10,17,11,6,10,7,5,93,80,55,1034,1033,1030,10,9,6,21,8,NA,0,1,"",195
"4359",2008-10-11,16,12,8,12,10,7,100,90,72,1030,1029,1028,10,5,1,14,8,NA,0,4,"Fog",197
"4360",2008-10-12,21,13,7,14,11,7,100,83,60,1028,1026,1023,8,3,0,14,6,NA,0,2,"Fog",178
"4361",2008-10-13,21,17,13,15,13,11,94,80,60,1023,1020,1018,10,9,7,24,14,NA,0,6,"",204
"4362",2008-10-14,17,14,13,12,11,9,94,81,63,1023,1021,1020,10,9,7,14,11,NA,0,5,"",232
"4363",2008-10-15,14,13,12,13,12,10,100,90,82,1020,1016,1013,10,8,2,32,18,NA,0,6,"Rain",213
"4364",2008-10-16,12,9,6,12,8,4,100,86,67,1018,1014,1012,10,10,6,21,16,NA,0,4,"Rain",252
"4365",2008-10-17,12,8,4,7,4,3,93,82,62,1022,1020,1018,10,10,9,16,13,NA,0,1,"",244
"4366",2008-10-18,13,8,4,6,4,3,100,79,54,1022,1020,1020,10,10,7,21,10,NA,0,1,"",210
"4367",2008-10-19,14,10,6,8,6,5,93,77,55,1024,1022,1020,10,9,7,26,14,NA,0,2,"",206
"4368",2008-10-20,17,12,8,12,8,4,87,75,67,1020,1014,1009,10,10,10,32,21,47,0,1,"",199
"4369",2008-10-21,16,11,7,12,8,5,100,87,72,1018,1012,1007,10,9,5,32,18,45,0,4,"Rain",250
"4370",2008-10-22,12,9,6,6,4,3,93,80,58,1028,1022,1018,10,10,10,16,10,NA,0,2,"",225
"4371",2008-10-23,12,8,5,6,4,4,93,81,58,1028,1027,1024,10,10,10,26,14,NA,0,1,"",189
"4372",2008-10-24,11,9,8,8,6,4,93,79,67,1029,1024,1022,10,7,1,24,18,NA,0,6,"Rain",201
"4373",2008-10-25,12,10,8,9,8,7,100,90,72,1032,1030,1028,10,5,0,23,10,NA,0,5,"Fog",204
"4374",2008-10-26,12,10,9,11,9,7,100,89,72,1028,1020,1014,10,7,3,32,26,47,0,5,"Rain",208
"4375",2008-10-27,12,9,5,9,6,3,94,84,62,1013,1009,1008,10,9,3,21,10,NA,0,4,"Rain",248
"4376",2008-10-28,9,6,3,4,2,1,93,83,62,1011,1010,1009,10,9,7,16,10,NA,0,1,"Rain",233
"4377",2008-10-29,7,3,-1,3,1,-2,100,88,66,1010,1007,1001,10,7,0,10,5,NA,0,3,"Fog-Rain",181
"4378",2008-10-30,4,2,0,3,1,-1,100,95,87,1000,998,997,7,3,0,21,8,NA,0,5,"Fog-Rain-Snow",123
"4379",2008-10-31,6,4,3,5,3,2,100,92,87,1007,1003,999,8,3,0,21,13,NA,0,6,"Fog-Rain",48
"4380",2008-11-01,10,8,5,8,6,4,100,93,82,1008,1005,1002,10,4,0,26,16,NA,0,6,"Fog-Rain",86
"4381",2008-11-02,10,8,5,8,6,3,93,85,76,1016,1013,1009,10,9,6,21,14,NA,0,2,"Rain",122
"4382",2008-11-03,10,8,6,9,7,6,100,94,87,1016,1012,1010,5,2,0,19,11,NA,0,5,"Fog",68
"4383",2008-11-04,14,10,7,11,8,6,100,89,72,1019,1017,1015,9,5,0,26,10,NA,0,6,"Fog",83
"4384",2008-11-05,9,7,6,7,7,5,100,93,87,1015,1014,1012,3,1,0,27,16,NA,0,6,"Fog-Rain",35
"4385",2008-11-06,13,10,7,9,7,6,100,86,67,1015,1014,1013,8,3,1,11,6,NA,0,4,"Fog",166
"4386",2008-11-07,12,9,7,8,7,5,93,84,62,1016,1013,1012,10,9,5,26,14,NA,0,5,"Rain",185
"4387",2008-11-08,11,8,5,7,6,4,93,85,71,1019,1017,1014,10,8,5,34,18,48,0,3,"Rain",183
"4388",2008-11-09,11,10,9,9,6,4,94,79,62,1018,1015,1010,10,9,5,35,29,55,0,3,"Rain",210
"4389",2008-11-10,14,12,10,11,10,7,94,84,72,1015,1012,1007,10,9,5,42,34,72,0,6,"Rain",205
"4390",2008-11-11,14,10,7,11,7,5,94,83,71,1014,1010,1003,10,10,3,47,34,77,0,4,"Rain",219
"4391",2008-11-12,9,7,5,6,5,4,93,87,76,1022,1017,1014,10,9,5,23,18,NA,0,3,"",218
"4392",2008-11-13,10,8,4,6,4,2,93,85,66,1027,1025,1022,10,8,5,19,11,NA,0,2,"",214
"4393",2008-11-14,8,7,5,8,6,2,100,90,81,1027,1026,1025,10,7,3,24,19,NA,0,6,"Rain",207
"4394",2008-11-15,11,10,9,9,8,7,94,91,87,1028,1027,1027,10,8,3,23,16,NA,0,6,"",235
"4395",2008-11-16,11,8,6,10,8,5,100,94,87,1033,1029,1027,10,6,1,16,11,NA,0,5,"Fog-Rain",283
"4396",2008-11-17,7,4,3,4,2,-1,93,78,57,1034,1030,1021,10,10,7,16,6,NA,0,4,"Fog",174
"4397",2008-11-18,8,7,5,7,5,1,100,90,76,1020,1015,1013,10,7,2,24,16,NA,0,6,"Rain",226
"4398",2008-11-19,8,7,5,7,6,4,100,92,87,1021,1020,1018,10,7,2,23,11,NA,0,5,"",242
"4399",2008-11-20,11,9,8,8,7,4,93,85,71,1017,1015,1013,10,8,2,24,19,39,0,6,"Rain",258
"4400",2008-11-21,9,4,0,6,2,0,100,84,70,1013,1009,1006,10,9,2,34,19,63,0,5,"Rain-Snow",286
"4401",2008-11-22,1,0,0,0,-1,-1,93,92,87,1012,1010,1009,10,7,1,23,16,39,0,5,"Fog-Snow",284
"4402",2008-11-23,3,1,-1,1,-1,-2,100,91,87,1012,1001,986,10,6,0,37,19,61,0,6,"Fog-Rain-Snow",226
"4403",2008-11-24,5,1,-2,2,0,-3,93,88,81,1006,994,986,10,8,1,26,19,37,0,6,"Rain-Snow",269
"4404",2008-11-25,5,1,-3,2,0,-4,93,90,76,1022,1013,1006,10,8,4,14,10,NA,0,2,"",281
"4405",2008-11-26,4,1,-2,3,1,-2,100,94,87,1027,1025,1023,8,3,0,21,10,NA,0,5,"Fog",214
"4406",2008-11-27,4,3,2,2,1,0,93,88,81,1025,1018,1011,10,7,2,29,23,45,0,6,"Rain",199
"4407",2008-11-28,4,1,-1,1,-1,-2,93,87,81,1011,1003,997,10,9,6,24,16,NA,0,5,"Rain",184
"4408",2008-11-29,4,1,-1,0,-1,-2,93,85,70,997,994,992,10,8,5,16,13,NA,0,4,"",153
"4409",2008-11-30,4,1,-1,2,1,-2,93,89,87,994,992,990,10,8,3,16,11,NA,0,5,"Rain-Snow",121
"4410",2008-12-01,5,4,3,3,2,2,93,89,81,1004,998,994,10,8,1,11,6,NA,0,5,"Rain",232
"4411",2008-12-02,4,2,1,3,1,0,93,87,75,1008,1005,999,10,8,2,29,16,NA,0,5,"Rain-Snow",235
"4412",2008-12-03,3,1,0,2,-1,-2,100,92,81,1003,999,995,9,4,1,26,13,NA,0,4,"Rain-Snow",213
"4413",2008-12-04,6,2,-1,4,1,-2,93,91,87,1003,991,984,10,7,1,35,18,55,0,5,"Fog-Rain-Snow",189
"4414",2008-12-05,6,4,4,4,3,3,93,89,81,997,988,984,10,9,5,26,19,NA,0,6,"Rain",226
"4415",2008-12-06,6,4,3,5,3,2,100,92,87,1019,1008,997,10,9,5,21,13,NA,0,5,"Rain",268
"4416",2008-12-07,7,3,0,4,2,-1,100,91,71,1029,1026,1019,10,8,0,11,8,NA,0,3,"Fog-Rain",274
"4417",2008-12-08,4,1,-1,1,-1,-2,100,88,81,1029,1024,1017,10,8,3,16,8,NA,0,0,"Fog",190
"4418",2008-12-09,2,0,-1,1,-1,-2,100,93,87,1017,1015,1013,8,4,1,21,13,NA,0,6,"Fog-Rain-Snow",251
"4419",2008-12-10,3,2,1,1,1,0,93,91,87,1016,1014,1011,10,6,1,16,10,NA,0,6,"Fog-Rain-Snow",270
"4420",2008-12-11,4,2,0,0,-1,-1,93,86,75,1013,1011,1009,10,9,6,21,14,NA,0,4,"",209
"4421",2008-12-12,1,-1,-2,0,-2,-4,93,89,86,1018,1016,1014,9,7,5,19,13,NA,0,5,"",191
"4422",2008-12-13,2,-1,-3,-1,-3,-5,87,80,75,1014,1002,994,10,10,10,26,21,NA,0,2,"",149
"4423",2008-12-14,5,2,0,2,0,-1,93,85,76,1004,998,994,10,10,8,19,13,NA,0,6,"",86
"4424",2008-12-15,1,0,-1,0,-1,-2,100,93,87,1018,1013,1005,9,3,0,23,16,NA,0,7,"Fog",43
"4425",2008-12-16,1,0,-1,0,-1,-2,100,96,93,1018,1015,1012,1,0,0,16,13,NA,0,6,"Fog",74
"4426",2008-12-17,3,0,-2,2,-1,-3,100,95,93,1018,1013,1011,4,1,0,19,11,NA,0,6,"Fog-Rain",233
"4427",2008-12-18,6,3,1,5,2,0,100,94,87,1020,1019,1018,8,3,0,21,13,NA,0,6,"Fog",207
"4428",2008-12-19,8,6,4,7,3,1,93,85,70,1026,1023,1019,10,8,3,29,16,NA,0,4,"Rain",254
"4429",2008-12-20,10,8,6,9,7,3,94,89,81,1029,1025,1023,10,8,4,32,24,NA,0,6,"Rain",248
"4430",2008-12-21,9,8,8,8,7,5,93,88,76,1033,1031,1029,10,9,3,32,19,42,0,6,"Rain",250
"4431",2008-12-22,9,8,7,8,7,5,100,92,81,1035,1034,1032,10,6,2,32,18,NA,0,6,"Rain",269
"4432",2008-12-23,9,7,4,6,4,3,93,86,76,1037,1036,1035,10,9,5,8,5,NA,0,5,"Fog",99
"4433",2008-12-24,6,6,5,5,3,2,93,88,81,1036,1033,1031,10,6,2,13,6,NA,0,6,"",296
"4434",2008-12-25,5,2,0,4,2,-2,93,89,81,1033,1032,1030,10,8,2,29,18,NA,0,6,"",46
"4435",2008-12-26,1,-1,-3,-2,-4,-6,87,78,65,1035,1034,1033,10,10,10,35,26,NA,0,1,"",60
"4436",2008-12-27,-1,-3,-4,-5,-6,-7,86,82,74,1034,1033,1031,10,10,10,26,21,NA,0,1,"",60
"4437",2008-12-28,-1,-3,-6,-5,-7,-7,93,83,69,1030,1028,1026,10,9,7,24,16,NA,0,0,"",65
"4438",2008-12-29,0,-4,-8,-6,-7,-9,93,80,64,1030,1028,1027,9,8,6,13,10,NA,0,0,"",92
"4439",2008-12-30,2,-2,-6,-4,-6,-8,93,81,65,1030,1029,1027,8,6,4,14,6,NA,0,0,"",77
"4440",2008-12-31,3,-1,-4,0,-2,-6,93,85,80,1027,1026,1024,6,5,4,13,5,NA,0,5,"Rain",41
"4441",2009-01-01,-1,-4,-7,-3,-6,-8,100,89,80,1030,1028,1027,7,3,0,19,10,NA,0,5,"Fog",50
"4442",2009-01-02,0,-3,-7,-2,-4,-8,100,89,80,1029,1027,1026,7,3,0,24,8,NA,0,6,"Fog-Snow",37
"4443",2009-01-03,-1,-3,-6,-3,-5,-7,100,91,80,1029,1027,1025,7,2,0,21,11,NA,0,5,"Fog",44
"4444",2009-01-04,-1,-3,-4,-4,-6,-9,86,76,59,1025,1021,1017,10,9,5,21,11,NA,0,6,"",247
"4445",2009-01-05,-1,-4,-8,-3,-4,-9,93,91,86,1023,1017,1014,9,4,1,29,16,NA,0,6,"Fog-Snow",98
"4446",2009-01-06,-7,-10,-13,-8,-13,-15,93,85,73,1024,1023,1022,9,6,2,23,13,NA,0,4,"",46
"4447",2009-01-07,-2,-8,-14,-3,-9,-16,100,85,63,1026,1023,1021,9,4,0,11,5,NA,0,6,"Fog",231
"4448",2009-01-08,-1,-6,-10,-2,-7,-10,100,95,86,1030,1028,1026,3,0,0,11,6,NA,0,6,"Fog-Snow",63
"4449",2009-01-09,-5,-10,-15,-8,-12,-16,100,89,74,1029,1028,1027,10,5,0,11,3,NA,0,1,"Fog-Snow",64
"4450",2009-01-10,-2,-7,-11,-7,-10,-13,93,77,64,1029,1027,1026,9,6,4,16,8,NA,0,0,"",191
"4451",2009-01-11,5,0,-4,-7,-8,-9,74,56,39,1030,1029,1026,9,8,7,26,16,NA,0,NA,"",194
"4452",2009-01-12,5,3,2,0,-4,-7,75,61,52,1026,1021,1015,10,10,10,32,26,50,0,2,"Rain",196
"4453",2009-01-13,5,4,3,3,2,0,100,89,70,1015,1013,1012,10,7,3,34,24,NA,0,6,"Rain",202
"4454",2009-01-14,4,3,2,3,2,1,100,92,87,1018,1015,1012,8,4,0,19,11,NA,0,6,"Fog",220
"4455",2009-01-15,6,3,1,1,-1,-2,87,76,61,1023,1018,1018,10,10,8,21,13,NA,0,5,"",167
"4456",2009-01-16,4,2,0,3,-1,-2,93,82,75,1019,1018,1018,10,8,6,26,14,NA,0,4,"",173
"4457",2009-01-17,7,6,4,4,3,3,93,89,81,1018,1015,1010,10,8,4,29,23,NA,0,5,"Rain",201
"4458",2009-01-18,7,4,2,5,3,0,93,86,76,1009,1001,996,10,9,5,39,29,64,0,4,"Rain",211
"4459",2009-01-19,10,6,2,7,3,0,93,84,70,1005,990,983,10,9,6,40,26,61,0,5,"Rain",198
"4460",2009-01-20,6,3,2,2,1,-1,93,81,70,1000,995,989,10,10,10,34,21,52,0,3,"Rain",193
"4461",2009-01-21,4,3,2,1,1,-1,93,84,75,1008,1005,1000,10,10,8,23,14,NA,0,6,"",200
"4462",2009-01-22,4,3,2,3,1,-1,93,86,75,1007,996,988,10,9,4,39,26,61,0,5,"Rain",179
"4463",2009-01-23,8,4,1,7,3,0,93,88,75,987,977,966,10,9,4,35,23,63,0,6,"Rain-Snow",219
"4464",2009-01-24,4,1,-1,2,0,-2,100,89,81,998,989,984,10,8,5,21,13,NA,0,1,"",233
"4465",2009-01-25,3,1,0,0,-1,-2,100,82,75,998,995,994,10,8,0,32,18,NA,0,4,"Fog",160
"4466",2009-01-26,4,2,1,2,-1,-2,93,81,70,1007,1000,995,10,9,5,16,10,NA,0,5,"",140
"4467",2009-01-27,3,0,-3,1,-2,-3,100,93,80,1016,1012,1007,8,3,0,11,6,NA,0,7,"Fog-Snow",53
"4468",2009-01-28,3,-1,-4,-2,-4,-5,93,80,60,1018,1017,1016,9,5,2,14,8,NA,0,1,"",141
"4469",2009-01-29,2,-2,-6,-2,-4,-7,93,82,70,1021,1019,1018,9,7,4,11,6,NA,0,1,"",112
"4470",2009-01-30,7,2,-3,-1,-4,-6,93,73,39,1020,1019,1017,9,9,7,19,11,NA,0,0,"",92
"4471",2009-01-31,2,-2,-5,-5,-6,-7,86,70,56,1016,1015,1013,NA,NA,NA,24,16,NA,0,NA,"",90
"4472",2009-02-01,0,-2,-4,-5,-6,-7,86,76,64,1013,1007,1003,10,10,4,35,24,NA,0,4,"Snow",60
"4473",2009-02-02,5,1,-3,1,-2,-6,93,77,65,1002,996,993,10,9,2,29,23,NA,0,4,"Rain-Snow",98
"4474",2009-02-03,5,2,-1,3,-1,-4,93,86,76,1001,999,995,10,6,1,19,11,NA,0,5,"Snow",231
"4475",2009-02-04,1,0,-1,-1,-2,-3,93,87,75,1000,996,994,10,7,2,11,5,NA,0,5,"Snow",121
"4476",2009-02-05,7,3,0,5,3,-1,93,88,81,994,992,991,10,9,5,26,13,NA,0,5,"Rain",173
"4477",2009-02-06,9,6,3,4,3,1,93,84,71,993,990,989,10,10,9,24,13,NA,0,2,"",165
"4478",2009-02-07,4,2,0,3,1,-2,100,90,81,998,992,988,10,5,0,14,8,NA,0,5,"Fog-Rain",314
"4479",2009-02-08,3,1,0,-1,-1,-3,93,84,65,1006,1003,999,10,8,5,21,13,NA,0,5,"Snow",237
"4480",2009-02-09,9,3,0,7,1,-1,93,90,87,1005,1000,987,10,8,3,32,23,50,0,6,"Rain-Snow",188
"4481",2009-02-10,10,6,1,7,3,0,93,89,81,1010,993,978,10,8,3,42,29,71,0,6,"Rain-Snow",255
"4482",2009-02-11,4,2,0,1,-1,-2,93,86,70,1016,1014,1011,10,7,1,23,13,NA,0,5,"Fog-Rain-Snow",268
"4483",2009-02-12,3,1,0,0,-1,-2,100,88,75,1022,1020,1016,10,8,2,14,11,NA,0,4,"Snow",308
"4484",2009-02-13,1,0,0,0,-1,-2,93,89,87,1022,1020,1019,10,5,1,13,10,NA,0,5,"Rain-Snow",239
"4485",2009-02-14,3,0,-2,-2,-5,-8,87,71,48,1030,1026,1022,10,10,5,16,10,NA,0,4,"Snow",16
